order_id,user_id,product_id,quantity,order_date,order_status,payment_method,unit_price,total_amount,discount,actual_payment,delivery_date,receive_date,review_score,review_content,order_date_date
O00001147,U003549,P001240,3,2026/1/6 22:38,已发货,微信支付,6947.81,20629.53,779.87,19849.66,2026/1/7 22:38,,,,2026-01-06
O00001148,U001077,P001796,1,2025/11/5 22:38,已发货,支付宝,7896.3,6980.25,1566.63,5413.62,2025/11/9 22:38,,,,2025-11-05
O00001149,U003156,P001607,4,2025/11/23 22:38,待付款,花呗,823.02,3092.49,892.56,2199.93,,,,,2025-11-23
O00001150,U002117,P001668,1,2025/11/14 22:38,已取消,微信支付,464.54,457.04,12.65,444.39,,,,,2025-11-14
O00001151,U003015,P001129,5,2026/2/5 22:38,已完成,信用卡,959.4,4742.19,1058.61,3683.58,2026/2/9 22:38,2026/2/11 22:38,4,下次还会购买,2026-02-05
O00001152,U002846,P001552,3,2025/12/30 22:38,已发货,支付宝,866.39,2534.89,628.08,1906.81,2026/1/2 22:38,,,,2025-12-30
O00001153,U000135,P000876,5,2026/2/6 22:38,已完成,花呗,351.69,1721.58,84.07,1637.51,2026/2/9 22:38,2026/2/12 22:38,4,好评！,2026-02-06
O00001154,U001787,P000269,2,2025/10/14 22:38,已完成,信用卡,519.0,977.19,212.11,765.08,2025/10/19 22:38,2025/10/20 22:38,4,好评！,2025-10-14
O00001155,U000203,P001251,5,2026/2/19 22:38,已发货,银行卡,191.61,929.56,238.39,691.17,2026/2/23 22:38,,,,2026-02-19
O00001156,U004385,P000690,1,2026/2/11 22:38,已完成,花呗,1338.43,1254.92,68.84,1186.08,2026/2/16 22:38,2026/2/18 22:38,,,2026-02-11
O00001157,U000836,P000323,2,2026/1/3 22:38,已付款,微信支付,10.28,17.95,3.78,14.17,,,,,2026-01-03
O00001158,U004403,P001440,5,2025/10/31 22:38,已完成,支付宝,875.61,4211.52,1172.37,3039.15,2025/11/4 22:38,2025/11/7 22:38,,,2025-10-31
O00001159,U003587,P000515,3,2025/12/18 22:38,已发货,支付宝,1029.53,2863.87,401.28,2462.59,2025/12/21 22:38,,,,2025-12-18
O00001160,U004248,P001376,2,2026/1/17 22:38,已完成,信用卡,981.33,1836.88,477.5,1359.38,2026/1/21 22:38,2026/1/24 22:38,5,包装很好,2026-01-17
O00001161,U002071,P001119,4,2025/12/3 22:38,待付款,信用卡,1907.59,7580.02,579.57,7000.45,,,,,2025-12-03
O00001162,U003635,P001768,2,2025/10/19 22:38,待付款,银行卡,50.69,87.18,1.62,85.56,,,,,2025-10-19
O00001163,U002875,P000550,2,2025/10/29 22:38,已完成,信用卡,702.85,1353.52,289.52,1064.0,2025/11/1 22:38,2025/11/2 22:38,,,2025-10-29
O00001164,U000042,P000195,1,2026/2/13 22:38,已付款,信用卡,970.79,967.11,225.75,741.36,,,,,2026-02-13
O00001165,U003208,P000494,5,2026/2/8 22:38,已发货,支付宝,868.11,3954.81,853.45,3101.36,2026/2/13 22:38,,,,2026-02-08
O00001166,U000282,P001319,2,2025/11/20 22:38,已取消,花呗,5492.57,9474.84,726.11,8748.73,,,,,2025-11-20
O00001167,U000338,P001209,2,2025/10/29 22:38,已完成,银行卡,754.11,1489.29,412.55,1076.74,2025/10/30 22:38,2025/11/2 22:38,5,包装很好,2025-10-29
O00001168,U002176,P000567,2,2026/2/9 22:38,已发货,微信支付,183.87,339.57,17.62,321.95,2026/2/12 22:38,,,,2026-02-09
O00001169,U000940,P000923,5,2025/12/17 22:38,已完成,支付宝,928.23,4288.62,846.91,3441.71,2025/12/22 22:38,2025/12/25 22:38,5,很满意,2025-12-17
O00001170,U000816,P000528,3,2026/1/31 22:38,已退款,信用卡,829.34,2123.18,216.4,1906.78,,,,,2026-01-31
O00001171,U002825,P000388,5,2026/1/21 22:38,已收货,微信支付,20.45,90.8,17.15,73.65,2026/1/25 22:38,2026/1/27 22:38,,,2026-01-21
O00001172,U004606,P001842,3,2025/11/11 22:38,已完成,银行卡,1031.51,3010.26,380.0,2630.26,2025/11/15 22:38,2025/11/17 22:38,4,包装很好,2025-11-11
O00001173,U002443,P001255,2,2025/12/2 22:38,已完成,支付宝,992.47,1756.86,111.91,1644.95,2025/12/7 22:38,2025/12/8 22:38,,,2025-12-02
O00001174,U000490,P000302,5,2025/12/19 22:38,已发货,微信支付,142.54,639.83,19.0,620.83,2025/12/22 22:38,,,,2025-12-19
O00001175,U000088,P001659,5,2026/2/9 22:38,已完成,微信支付,1536.24,6834.2,620.01,6214.19,2026/2/14 22:38,2026/2/16 22:38,,,2026-02-09
O00001176,U004504,P001450,5,2026/2/21 22:38,已完成,信用卡,740.65,3290.8,449.18,2841.62,2026/2/23 22:38,2026/2/24 22:38,4,物美价廉,2026-02-21
O00001177,U001056,P000817,2,2025/10/7 22:38,已收货,微信支付,846.54,1575.21,269.27,1305.94,2025/10/11 22:38,2025/10/13 22:38,,,2025-10-07
O00001178,U004129,P001878,2,2025/12/14 22:38,已收货,微信支付,659.67,1272.14,130.89,1141.25,2025/12/15 22:38,2025/12/18 22:38,,,2025-12-14
O00001179,U001896,P001452,3,2025/9/29 22:38,已发货,银行卡,893.57,2357.63,417.58,1940.05,2025/10/2 22:38,,,,2025-09-29
O00001180,U000465,P001952,3,2025/11/10 22:38,已完成,微信支付,493.48,1402.33,373.35,1028.98,2025/11/14 22:38,2025/11/16 22:38,,,2025-11-10
O00001181,U003162,P000072,5,2025/12/15 22:38,已完成,支付宝,760.79,3655.68,80.12,3575.56,2025/12/17 22:38,2025/12/19 22:38,,,2025-12-15
O00001182,U004781,P001326,4,2025/11/21 22:38,已取消,微信支付,1290.55,4770.39,449.27,4321.12,,,,,2025-11-21
O00001183,U004001,P000858,1,2025/10/27 22:38,已收货,信用卡,1004.22,876.88,237.5,639.38,2025/10/29 22:38,2025/10/30 22:38,,,2025-10-27
O00001184,U002242,P000252,2,2025/12/10 22:38,已完成,银行卡,728.33,1334.02,248.21,1085.81,2025/12/13 22:38,2025/12/15 22:38,5,很满意,2025-12-10
O00001185,U004373,P000761,1,2025/12/19 22:38,已完成,银行卡,831.26,808.82,33.96,774.86,2025/12/22 22:38,2025/12/25 22:38,4,很满意,2025-12-19
O00001186,U004439,P000204,1,2026/1/27 22:38,已完成,花呗,2502.34,2233.39,153.54,2079.85,2026/1/31 22:38,2026/2/1 22:38,,,2026-01-27
O00001187,U004758,P000967,1,2026/2/27 22:38,已完成,微信支付,124.86,118.04,17.69,100.35,2026/2/28 22:38,2026/3/1 22:38,4,很满意,2026-02-27
O00001188,U002881,P001829,3,2025/11/21 22:38,已完成,信用卡,615.78,1621.58,329.54,1292.04,2025/11/25 22:38,2025/11/26 22:38,4,包装很好,2025-11-21
O00001189,U000288,P001495,2,2025/11/29 22:38,已完成,花呗,633.57,1115.7,202.3,913.4,2025/12/2 22:38,2025/12/3 22:38,4,好评！,2025-11-29
O00001190,U002582,P001026,4,2025/11/12 22:38,待付款,花呗,909.98,3452.76,535.65,2917.11,,,,,2025-11-12
O00001191,U004165,P001987,4,2026/2/6 22:38,已发货,信用卡,4517.74,17335.21,3302.04,14033.17,2026/2/11 22:38,,,,2026-02-06
O00001192,U003837,P001733,4,2026/1/18 22:38,已完成,花呗,458.11,1799.74,229.25,1570.49,2026/1/23 22:38,2026/1/25 22:38,5,,2026-01-18
O00001193,U002484,P001361,5,2025/12/27 22:38,已完成,银行卡,486.42,2267.22,485.59,1781.63,2025/12/29 22:38,2025/12/30 22:38,,,2025-12-27
O00001194,U002328,P001215,2,2025/9/29 22:38,已发货,信用卡,283.66,516.08,120.71,395.37,2025/10/2 22:38,,,,2025-09-29
O00001195,U004601,P001675,3,2025/12/26 22:38,已完成,花呗,7819.37,23074.23,2865.58,20208.65,2025/12/28 22:38,2025/12/31 22:38,4,很满意,2025-12-26
O00001196,U004065,P001276,3,2025/12/27 22:38,已完成,银行卡,566.43,1472.84,312.65,1160.19,2025/12/30 22:38,2025/12/31 22:38,,,2025-12-27
O00001197,U002396,P001682,5,2026/1/5 22:38,已收货,花呗,747.74,3674.9,817.49,2857.41,2026/1/9 22:38,2026/1/10 22:38,,,2026-01-05
O00001198,U003759,P000177,3,2025/12/18 22:38,已发货,支付宝,561.56,1459.73,321.08,1138.65,2025/12/23 22:38,,,,2025-12-18
O00001199,U003413,P000728,2,2025/10/26 22:38,已完成,花呗,2208.37,4007.03,976.15,3030.88,2025/10/31 22:38,2025/11/2 22:38,5,下次还会购买,2025-10-26
O00001200,U004787,P000724,5,2025/12/13 22:38,已完成,花呗,113.38,551.52,132.36,419.16,2025/12/14 22:38,2025/12/17 22:38,4,物美价廉,2025-12-13
O00001201,U002003,P000142,4,2025/12/28 22:38,已收货,信用卡,698.24,2590.19,588.15,2002.04,2026/1/1 22:38,2026/1/3 22:38,,,2025-12-28
O00001202,U004669,P001942,1,2026/1/27 22:38,已收货,支付宝,513.58,477.7,44.34,433.36,2026/1/31 22:38,2026/2/2 22:38,,,2026-01-27
O00001203,U003576,P001942,4,2026/2/26 22:38,已发货,银行卡,513.58,1876.85,406.41,1470.44,2026/2/28 22:38,,,,2026-02-26
O00001204,U000594,P000986,1,2025/10/12 22:38,已发货,信用卡,1612.15,1403.48,376.6,1026.88,2025/10/15 22:38,,,,2025-10-12
O00001205,U002220,P001653,2,2025/10/16 22:38,已完成,银行卡,178.71,352.06,70.75,281.31,2025/10/21 22:38,2025/10/24 22:38,5,下次还会购买,2025-10-16
O00001206,U002807,P001617,2,2025/9/25 22:38,已取消,银行卡,1876.1,3462.15,535.94,2926.21,,,,,2025-09-25
O00001207,U004556,P001049,2,2025/9/17 22:38,已完成,支付宝,803.75,1458.67,129.33,1329.34,2025/9/20 22:38,2025/9/21 22:38,4,好评！,2025-09-17
O00001208,U000241,P000400,3,2025/11/17 22:38,已完成,银行卡,2615.86,7534.45,708.27,6826.18,2025/11/22 22:38,2025/11/24 22:38,4,下次还会购买,2025-11-17
O00001209,U001569,P000295,2,2026/3/1 22:38,已完成,银行卡,117.48,233.04,26.76,206.28,2026/3/3 22:38,2026/3/5 22:38,4,很满意,2026-03-01
O00001210,U000783,P000990,5,2025/10/10 22:38,已发货,银行卡,768.06,3597.36,863.31,2734.05,2025/10/11 22:38,,,,2025-10-10
O00001211,U002045,P001493,3,2025/10/31 22:38,已完成,微信支付,136.55,398.24,39.56,358.68,2025/11/3 22:38,2025/11/5 22:38,5,很满意,2025-10-31
O00001212,U000972,P000030,3,2025/10/27 22:38,已完成,微信支付,1296.57,3535.32,898.78,2636.54,2025/10/29 22:38,2025/11/1 22:38,4,很满意,2025-10-27
O00001213,U001202,P000739,3,2025/12/30 22:38,已完成,微信支付,24.36,66.04,2.94,63.1,2025/12/31 22:38,2026/1/2 22:38,,,2025-12-30
O00001214,U001657,P000277,3,2025/9/8 22:38,待付款,花呗,657.14,1691.91,101.17,1590.74,,,,,2025-09-08
O00001215,U004902,P000072,4,2025/9/13 22:38,已取消,银行卡,760.79,2881.82,526.05,2355.77,,,,,2025-09-13
O00001216,U002658,P000683,2,2025/10/26 22:38,已完成,信用卡,5484.54,9875.0,339.28,9535.72,2025/10/31 22:38,2025/11/1 22:38,5,,2025-10-26
O00001217,U004620,P000221,4,2026/1/15 22:38,已发货,花呗,666.7,2643.95,306.18,2337.77,2026/1/19 22:38,,,,2026-01-15
O00001218,U000286,P001247,5,2025/10/22 22:38,已收货,信用卡,468.07,2327.6,218.57,2109.03,2025/10/26 22:38,2025/10/29 22:38,,,2025-10-22
O00001219,U001803,P000189,5,2025/10/12 22:38,已完成,微信支付,892.84,3915.76,522.35,3393.41,2025/10/17 22:38,2025/10/20 22:38,4,下次还会购买,2025-10-12
O00001220,U004169,P001257,4,2026/1/14 22:38,已付款,银行卡,929.33,3652.61,438.94,3213.67,,,,,2026-01-14
O00001221,U003116,P001640,5,2025/10/9 22:38,已完成,花呗,557.23,2496.69,650.15,1846.54,2025/10/11 22:38,2025/10/13 22:38,5,物美价廉,2025-10-09
O00001222,U004270,P001427,4,2026/1/17 22:38,已完成,微信支付,823.13,3180.33,482.06,2698.27,2026/1/20 22:38,2026/1/23 22:38,,,2026-01-17
O00001223,U001607,P000532,3,2025/9/10 22:38,已完成,支付宝,680.75,1940.94,171.13,1769.81,2025/9/11 22:38,2025/9/14 22:38,4,好评！,2025-09-10
O00001224,U002495,P001455,3,2025/12/18 22:38,已取消,支付宝,110.32,319.25,54.4,264.85,,,,,2025-12-18
O00001225,U002074,P000280,1,2026/1/24 22:38,已收货,微信支付,16.53,14.76,3.66,11.1,2026/1/28 22:38,2026/1/31 22:38,,,2026-01-24
O00001226,U001307,P000576,3,2025/9/17 22:38,已发货,银行卡,784.52,2327.95,405.83,1922.12,2025/9/20 22:38,,,,2025-09-17
O00001227,U002343,P001940,4,2025/9/19 22:38,已完成,花呗,896.64,3364.82,810.64,2554.18,2025/9/21 22:38,2025/9/24 22:38,4,物美价廉,2025-09-19
O00001228,U000389,P001874,5,2025/10/25 22:38,已付款,支付宝,1805.83,7855.83,888.89,6966.94,,,,,2025-10-25
O00001229,U001509,P001017,4,2026/2/16 22:38,已付款,支付宝,1269.98,4331.12,688.39,3642.73,,,,,2026-02-16
O00001230,U003785,P001384,3,2026/2/11 22:38,已完成,花呗,935.23,2591.41,708.17,1883.24,2026/2/15 22:38,2026/2/17 22:38,,,2026-02-11
O00001231,U001758,P000065,1,2026/1/30 22:38,已完成,信用卡,1626.5,1522.67,451.91,1070.76,2026/2/4 22:38,2026/2/7 22:38,5,物美价廉,2026-01-30
O00001232,U003620,P001351,4,2025/9/19 22:38,已完成,支付宝,433.64,1626.88,306.08,1320.8,2025/9/23 22:38,2025/9/24 22:38,5,物美价廉,2025-09-19
O00001233,U000513,P001305,4,2026/1/16 22:38,已完成,银行卡,476.01,1754.52,129.06,1625.46,2026/1/21 22:38,2026/1/24 22:38,,,2026-01-16
O00001234,U001076,P000858,3,2025/9/26 22:38,已发货,微信支付,1004.22,2836.9,64.07,2772.83,2025/9/28 22:38,,,,2025-09-26
O00001235,U004872,P000874,2,2025/11/19 22:38,已完成,花呗,838.39,1518.88,157.21,1361.67,2025/11/22 22:38,2025/11/23 22:38,5,下次还会购买,2025-11-19
O00001236,U003841,P001721,3,2026/1/24 22:38,已完成,微信支付,627.66,1798.71,242.51,1556.2,2026/1/25 22:38,2026/1/28 22:38,5,物美价廉,2026-01-24
O00001237,U003914,P000843,3,2025/10/7 22:38,待付款,银行卡,1063.47,3156.2,216.3,2939.9,,,,,2025-10-07
O00001238,U000934,P000929,1,2026/1/9 22:38,待付款,银行卡,268.36,259.32,32.51,226.81,,,,,2026-01-09
O00001239,U000315,P001257,5,2025/10/17 22:38,已完成,微信支付,929.33,4237.95,183.29,4054.66,2025/10/22 22:38,2025/10/24 22:38,5,下次还会购买,2025-10-17
O00001240,U002371,P001097,2,2026/1/26 22:38,待付款,银行卡,563.76,1033.03,62.16,970.87,,,,,2026-01-26
O00001241,U000490,P001981,2,2025/10/27 22:38,已完成,微信支付,226.76,419.54,112.76,306.78,2025/11/1 22:38,2025/11/2 22:38,4,包装很好,2025-10-27
O00001242,U004359,P000940,5,2025/10/21 22:38,已收货,花呗,7423.34,31564.57,9270.0,22294.57,2025/10/25 22:38,2025/10/27 22:38,,,2025-10-21
O00001243,U000034,P001407,5,2025/11/9 22:38,待付款,花呗,1518.48,7074.0,1681.48,5392.52,,,,,2025-11-09
O00001244,U002858,P001469,3,2025/11/11 22:38,已完成,支付宝,7823.29,22403.36,1066.05,21337.31,2025/11/13 22:38,2025/11/14 22:38,4,很满意,2025-11-11
O00001245,U003190,P000486,5,2025/11/1 22:38,已收货,花呗,4424.49,18890.86,3840.62,15050.24,2025/11/5 22:38,2025/11/8 22:38,,,2025-11-01
O00001246,U004832,P000483,2,2025/10/18 22:38,已完成,微信支付,834.12,1460.96,437.2,1023.76,2025/10/23 22:38,2025/10/25 22:38,,,2025-10-18
O00001247,U001440,P001711,1,2025/10/29 22:38,已完成,信用卡,1288.52,1147.77,98.39,1049.38,2025/11/2 22:38,2025/11/5 22:38,5,,2025-10-29
O00001248,U004037,P001486,4,2026/1/13 22:38,已完成,微信支付,120.41,470.94,23.83,447.11,2026/1/15 22:38,2026/1/16 22:38,4,,2026-01-13
O00001249,U003597,P001615,5,2026/2/2 22:38,已完成,花呗,549.63,2747.83,336.17,2411.66,2026/2/7 22:38,2026/2/10 22:38,4,好评！,2026-02-02
O00001250,U004458,P000800,5,2026/1/7 22:38,已完成,银行卡,62.91,307.88,57.1,250.78,2026/1/8 22:38,2026/1/9 22:38,5,下次还会购买,2026-01-07
O00001251,U001676,P001749,2,2025/12/15 22:38,已完成,微信支付,962.62,1651.34,155.09,1496.25,2025/12/18 22:38,2025/12/19 22:38,4,好评！,2025-12-15
O00001252,U003669,P001772,3,2026/3/2 22:38,已完成,银行卡,527.95,1580.64,9.5,1571.14,2026/3/7 22:38,2026/3/10 22:38,5,下次还会购买,2026-03-02
O00001253,U000165,P001385,1,2026/1/5 22:38,已付款,信用卡,581.39,545.18,147.2,397.98,,,,,2026-01-05
O00001254,U001456,P001412,2,2025/12/6 22:38,已收货,花呗,217.74,382.57,95.95,286.62,2025/12/7 22:38,2025/12/8 22:38,,,2025-12-06
O00001255,U001962,P000495,1,2025/11/3 22:38,已收货,信用卡,1026.27,952.24,97.46,854.78,2025/11/6 22:38,2025/11/7 22:38,,,2025-11-03
O00001256,U004247,P001345,5,2025/12/29 22:38,已付款,微信支付,5737.31,27595.27,7334.97,20260.3,,,,,2025-12-29
O00001257,U004593,P000509,4,2026/1/1 22:38,已完成,花呗,324.42,1237.16,245.37,991.79,2026/1/5 22:38,2026/1/7 22:38,4,好评！,2026-01-01
O00001258,U001244,P000719,1,2026/1/2 22:38,已发货,银行卡,755.71,698.68,43.88,654.8,2026/1/5 22:38,,,,2026-01-02
O00001259,U002282,P000414,4,2025/10/8 22:38,已完成,信用卡,896.62,3312.06,200.56,3111.5,2025/10/11 22:38,2025/10/13 22:38,4,下次还会购买,2025-10-08
O00001260,U001811,P000882,2,2025/9/7 22:38,已收货,支付宝,383.96,748.3,121.73,626.57,2025/9/11 22:38,2025/9/14 22:38,,,2025-09-07
O00001261,U001568,P000483,1,2025/12/8 22:38,已完成,微信支付,834.12,827.07,88.86,738.21,2025/12/10 22:38,2025/12/13 22:38,4,,2025-12-08
O00001262,U000650,P000858,2,2026/2/27 22:38,已完成,花呗,1004.22,1896.43,325.34,1571.09,2026/3/3 22:38,2026/3/5 22:38,5,包装很好,2026-02-27
O00001263,U002898,P001026,5,2025/9/20 22:38,已完成,信用卡,909.98,4424.59,236.44,4188.15,2025/9/23 22:38,2025/9/26 22:38,5,好评！,2025-09-20
O00001264,U004844,P000816,5,2026/1/16 22:38,已收货,微信支付,1517.63,7141.09,1916.45,5224.64,2026/1/19 22:38,2026/1/20 22:38,,,2026-01-16
O00001265,U003430,P001286,1,2025/10/6 22:38,已收货,银行卡,341.75,295.53,16.87,278.66,2025/10/8 22:38,2025/10/9 22:38,,,2025-10-06
O00001266,U001850,P000579,4,2025/11/13 22:38,已收货,支付宝,529.85,2038.47,531.6,1506.87,2025/11/17 22:38,2025/11/18 22:38,,,2025-11-13
O00001267,U002289,P001496,2,2025/10/21 22:38,已收货,银行卡,487.99,916.66,268.25,648.41,2025/10/24 22:38,2025/10/26 22:38,,,2025-10-21
O00001268,U003504,P000582,2,2025/10/26 22:38,已付款,信用卡,346.71,647.93,23.45,624.48,,,,,2025-10-26
O00001269,U000432,P000802,3,2025/11/22 22:38,已付款,花呗,412.71,1059.03,24.32,1034.71,,,,,2025-11-22
O00001270,U004983,P001667,2,2026/1/7 22:38,已发货,支付宝,631.16,1200.22,234.45,965.77,2026/1/8 22:38,,,,2026-01-07
O00001271,U000535,P000887,1,2026/3/5 22:38,已收货,微信支付,272.5,272.28,14.63,257.65,2026/3/7 22:38,2026/3/8 22:38,,,2026-03-05
O00001272,U001690,P001317,3,2025/12/28 22:38,已付款,微信支付,391.48,1079.17,211.41,867.76,,,,,2025-12-28
O00001273,U000872,P000182,2,2026/2/27 22:38,已收货,支付宝,1334.87,2423.46,485.0,1938.46,2026/2/28 22:38,2026/3/2 22:38,,,2026-02-27
O00001274,U001136,P000342,2,2025/11/7 22:38,已完成,信用卡,781.15,1492.9,105.5,1387.4,2025/11/8 22:38,2025/11/9 22:38,,,2025-11-07
O00001275,U001013,P001766,1,2025/12/21 22:38,已取消,花呗,531.64,496.82,126.14,370.68,,,,,2025-12-21
O00001276,U000762,P000790,2,2026/2/7 22:38,已付款,银行卡,4538.09,8066.68,1586.87,6479.81,,,,,2026-02-07
O00001277,U004119,P001392,1,2025/10/4 22:38,已完成,花呗,754.95,723.89,41.22,682.67,2025/10/5 22:38,2025/10/6 22:38,4,下次还会购买,2025-10-04
O00001278,U002994,P000509,3,2025/10/28 22:38,已完成,支付宝,324.42,956.72,91.73,864.99,2025/10/29 22:38,2025/10/31 22:38,4,,2025-10-28
O00001279,U000182,P001410,2,2025/10/28 22:38,已完成,信用卡,538.76,1004.42,145.43,858.99,2025/10/29 22:38,2025/10/31 22:38,,,2025-10-28
O00001280,U001592,P001670,3,2025/10/27 22:38,已完成,花呗,1697.02,4931.75,752.78,4178.97,2025/10/28 22:38,2025/10/30 22:38,,,2025-10-27
O00001281,U004423,P001702,5,2025/10/22 22:38,已取消,微信支付,389.03,1723.14,366.13,1357.01,,,,,2025-10-22
O00001282,U002572,P000836,2,2025/11/24 22:38,已完成,银行卡,1161.96,2082.01,386.72,1695.29,2025/11/25 22:38,2025/11/27 22:38,4,好评！,2025-11-24
O00001283,U000759,P001977,3,2025/11/22 22:38,已完成,银行卡,417.88,1090.45,221.8,868.65,2025/11/26 22:38,2025/11/27 22:38,4,好评！,2025-11-22
O00001284,U001686,P001670,4,2026/1/3 22:38,已付款,信用卡,1697.02,6042.17,972.92,5069.25,,,,,2026-01-03
O00001285,U001937,P000546,4,2026/2/8 22:38,已发货,银行卡,192.99,666.41,27.65,638.76,2026/2/9 22:38,,,,2026-02-08
O00001286,U002125,P000863,1,2025/10/21 22:38,已收货,支付宝,622.45,561.52,111.41,450.11,2025/10/25 22:38,2025/10/28 22:38,,,2025-10-21
O00001287,U000358,P001257,4,2026/1/12 22:38,已付款,微信支付,929.33,3496.04,495.36,3000.68,,,,,2026-01-12
O00001288,U000176,P000820,3,2025/11/25 22:38,已发货,微信支付,346.91,991.02,117.27,873.75,2025/11/27 22:38,,,,2025-11-25
O00001289,U001230,P001508,2,2025/11/4 22:38,已退款,微信支付,2074.79,3985.52,852.49,3133.03,,,,,2025-11-04
O00001290,U004807,P001017,1,2025/12/21 22:38,已完成,微信支付,1269.98,1189.83,138.52,1051.31,2025/12/22 22:38,2025/12/25 22:38,,,2025-12-21
O00001291,U004658,P000134,1,2025/11/20 22:38,已完成,微信支付,889.09,877.57,209.38,668.19,2025/11/22 22:38,2025/11/25 22:38,4,,2025-11-20
O00001292,U001211,P001856,5,2025/9/14 22:38,已完成,微信支付,2189.34,9618.68,1996.68,7622.0,2025/9/15 22:38,2025/9/18 22:38,,,2025-09-14
O00001293,U000967,P001664,1,2026/1/13 22:38,已发货,银行卡,779.81,696.39,17.32,679.07,2026/1/14 22:38,,,,2026-01-13
O00001294,U003547,P000315,5,2026/1/2 22:38,已付款,花呗,808.75,3604.33,827.51,2776.82,,,,,2026-01-02
O00001295,U002833,P001064,4,2025/9/15 22:38,已完成,信用卡,6741.72,24451.6,5219.49,19232.11,2025/9/17 22:38,2025/9/18 22:38,5,物美价廉,2025-09-15
O00001296,U001390,P000528,4,2025/9/12 22:38,已完成,微信支付,829.34,3053.79,257.63,2796.16,2025/9/15 22:38,2025/9/16 22:38,5,包装很好,2025-09-12
O00001297,U001867,P000578,4,2026/2/20 22:38,已完成,信用卡,513.4,1987.95,566.14,1421.81,2026/2/24 22:38,2026/2/25 22:38,,,2026-02-20
O00001298,U003721,P001546,1,2026/1/1 22:38,已收货,微信支付,1869.54,1619.42,170.16,1449.26,2026/1/5 22:38,2026/1/8 22:38,,,2026-01-01
O00001299,U004903,P001362,3,2025/12/21 22:38,待付款,支付宝,719.29,1878.19,4.74,1873.45,,,,,2025-12-21
O00001300,U003395,P000158,5,2025/10/5 22:38,已完成,银行卡,122.69,596.12,52.98,543.14,2025/10/9 22:38,2025/10/10 22:38,5,很满意,2025-10-05
O00001301,U003960,P001697,5,2025/12/26 22:38,已完成,信用卡,565.35,2491.48,407.5,2083.98,2025/12/30 22:38,2025/12/31 22:38,,,2025-12-26
O00001302,U001645,P000068,1,2025/11/26 22:38,已发货,微信支付,394.22,342.55,72.18,270.37,2025/11/27 22:38,,,,2025-11-26
O00001303,U001680,P001575,3,2025/11/7 22:38,已完成,信用卡,748.54,2065.68,126.88,1938.8,2025/11/8 22:38,2025/11/10 22:38,4,下次还会购买,2025-11-07
O00001304,U000125,P000516,1,2026/2/23 22:38,已完成,银行卡,380.22,379.47,17.62,361.85,2026/2/25 22:38,2026/2/26 22:38,4,好评！,2026-02-23
