user_id,age,gender,province,city,registration_date,member_level,account_balance,credit_score
U001598,48,男,河南,广州,2022/9/11 22:38,银牌会员,5073.2,725
U001599,32,男,湖南,厦门,2021/11/30 22:38,铜牌会员,3899.96,613
U001600,26,男,河北,上海,2023/4/23 22:38,钻石会员,1244.14,599
U001601,30,女,山西,深圳,2021/6/4 22:38,铜牌会员,6991.45,689
U001602,42,女,上海,青岛,2024/6/27 22:38,银牌会员,1808.16,573
U001603,26,男,湖南,郑州,2021/9/29 22:38,钻石会员,1620.77,740
U001604,25,女,安徽,上海,2021/8/12 22:38,金牌会员,3185.9,459
U001605,28,男,北京,武汉,2024/10/20 22:38,铜牌会员,5637.37,613
U001606,24,女,河南,北京,2022/9/9 22:38,钻石会员,13214.54,564
U001607,32,女,四川,广州,2021/8/6 22:38,银牌会员,762.01,749
U001608,44,男,福建,长沙,2024/2/13 22:38,普通会员,2524.78,735
U001609,34,男,福建,青岛,2024/11/12 22:38,铜牌会员,346.69,695
U001610,29,男,河南,南京,2022/7/11 22:38,铜牌会员,7105.48,800
U001611,29,女,河南,武汉,2025/1/10 22:38,铜牌会员,2968.62,650
U001612,19,女,浙江,北京,2022/8/12 22:38,银牌会员,6136.7,700
U001613,39,女,上海,青岛,2024/9/8 22:38,银牌会员,1944.47,522
U001614,31,男,湖北,厦门,2022/4/17 22:38,普通会员,9299.67,624
U001615,30,女,辽宁,厦门,2021/11/9 22:38,金牌会员,3826.74,658
U001616,57,男,重庆,北京,2022/1/19 22:38,铜牌会员,14377.12,576
U001617,34,女,河北,郑州,2021/10/16 22:38,钻石会员,410.47,670
U001618,25,男,云南,上海,2022/5/25 22:38,钻石会员,3610.58,492
U001619,28,女,云南,西安,2022/4/11 22:38,金牌会员,7271.91,690
U001620,41,女,河北,深圳,2021/5/24 22:38,金牌会员,4583.36,615
U001621,32,女,湖北,广州,2025/4/29 22:38,普通会员,117.34,587
U001622,20,女,安徽,青岛,2022/7/28 22:38,铜牌会员,17938.6,709
U001623,39,男,广东,苏州,2025/7/20 22:38,普通会员,1770.99,767
U001624,26,男,山西,武汉,2022/7/29 22:38,铜牌会员,1433.6,721
U001625,46,女,云南,上海,2022/6/21 22:38,银牌会员,3324.35,585
U001626,40,男,江苏,西安,2025/11/15 22:38,普通会员,3906.16,703
U001627,28,男,安徽,长沙,2024/5/12 22:38,钻石会员,7268.33,629
U001628,42,女,广西,苏州,2021/9/2 22:38,金牌会员,2498.39,740
U001629,32,女,河北,武汉,2023/8/16 22:38,铜牌会员,2898.74,667
U001630,38,男,河南,厦门,2025/11/27 22:38,铜牌会员,3828.16,532
U001631,35,男,陕西,杭州,2022/11/5 22:38,铜牌会员,2507.57,630
U001632,25,男,山西,苏州,2024/1/18 22:38,金牌会员,12299.01,583
U001633,26,男,浙江,杭州,2021/12/27 22:38,银牌会员,9527.51,587
U001634,40,女,广西,济南,2025/5/10 22:38,铜牌会员,3034.61,624
U001635,29,女,江苏,天津,2025/8/3 22:38,铜牌会员,0.97,671
U001636,28,女,辽宁,深圳,2024/6/9 22:38,铜牌会员,11559.87,722
U001637,24,男,四川,上海,2024/4/5 22:38,钻石会员,663.87,607
U001638,35,女,湖北,杭州,2021/11/26 22:38,普通会员,1401.96,747
U001639,48,女,湖南,杭州,2023/10/7 22:38,普通会员,826.5,513
U001640,23,男,山西,厦门,2025/2/9 22:38,金牌会员,991.13,582
U001641,32,女,山东,郑州,2024/12/19 22:38,金牌会员,8119.65,800
U001642,43,女,湖南,西安,2025/5/9 22:38,金牌会员,4331.57,558
U001643,31,女,重庆,北京,2021/9/7 22:38,铜牌会员,15628.65,750
U001644,35,女,河南,济南,2023/1/26 22:38,银牌会员,1316.27,647
U001645,23,男,重庆,长沙,2021/3/7 22:38,银牌会员,3324.11,644
U001646,35,男,浙江,郑州,2024/1/16 22:38,普通会员,18955.31,724
U001647,30,女,山东,北京,2023/2/12 22:38,银牌会员,8756.26,713
U001648,39,男,北京,上海,2023/4/13 22:38,普通会员,6521.1,756
U001649,41,男,上海,深圳,2024/7/25 22:38,铜牌会员,1047.28,630
U001650,52,女,浙江,西安,2021/6/9 22:38,金牌会员,7335.47,661
U001651,36,女,安徽,合肥,2025/3/4 22:38,铜牌会员,2135.22,629
U001652,34,女,江苏,苏州,2024/8/26 22:38,金牌会员,3780.83,561
U001653,33,女,山东,杭州,2021/6/21 22:38,铜牌会员,4697.3,663
U001654,29,女,辽宁,上海,2023/5/24 22:38,铜牌会员,4699.89,636
U001655,34,女,湖北,厦门,2021/7/28 22:38,银牌会员,6482.7,500
U001656,29,男,辽宁,济南,2024/6/9 22:38,银牌会员,5419.14,738
U001657,33,男,江苏,武汉,2021/11/28 22:38,铜牌会员,354.1,661
U001658,42,男,江西,长沙,2021/3/19 22:38,金牌会员,3056.43,593
U001659,23,男,陕西,宁波,2024/3/12 22:38,普通会员,5453.54,676
U001660,41,男,四川,济南,2021/8/1 22:38,金牌会员,1754.83,608
U001661,42,男,陕西,天津,2025/6/13 22:38,普通会员,1877.52,666
U001662,31,女,河北,杭州,2023/6/20 22:38,金牌会员,665.19,760
U001663,18,女,山东,合肥,2025/9/2 22:38,铜牌会员,2711.71,681
U001664,27,男,陕西,天津,2025/4/21 22:38,金牌会员,21649.23,611
U001665,42,女,重庆,成都,2021/11/12 22:38,银牌会员,1679.6,567
U001666,31,女,上海,青岛,2024/10/29 22:38,普通会员,3790.42,592
U001667,24,男,辽宁,武汉,2021/4/9 22:38,金牌会员,6798.01,714
U001668,27,女,陕西,西安,2022/4/20 22:38,普通会员,67.95,645
U001669,38,女,安徽,上海,2022/1/12 22:38,普通会员,11534.95,694
U001670,36,男,广西,苏州,2022/4/24 22:38,金牌会员,2443.28,627
U001671,30,女,河南,苏州,2023/11/13 22:38,普通会员,10167.22,575
U001672,29,男,山东,天津,2021/5/8 22:38,普通会员,198.63,697
U001673,28,女,福建,合肥,2021/8/1 22:38,铜牌会员,787.15,585
U001674,24,男,浙江,广州,2022/12/20 22:38,金牌会员,1946.95,617
U001675,44,女,上海,西安,2024/1/16 22:38,普通会员,2119.13,552
U001676,29,男,福建,福州,2025/8/3 22:38,铜牌会员,9412.61,575
U001677,41,女,陕西,郑州,2021/8/29 22:38,银牌会员,56.32,721
U001678,44,男,河北,杭州,2023/11/18 22:38,金牌会员,5123.72,733
U001679,39,女,山西,宁波,2026/1/6 22:38,金牌会员,703.86,737
U001680,28,女,湖北,苏州,2024/8/11 22:38,银牌会员,8664.12,737
U001681,35,女,广西,深圳,2023/2/1 22:38,银牌会员,7538.32,621
U001682,31,女,广西,深圳,2025/5/26 22:38,铜牌会员,3464.95,703
U001683,24,女,江西,重庆,2023/7/18 22:38,普通会员,1195.65,734
U001684,34,女,湖南,苏州,2024/1/11 22:38,银牌会员,5032.38,580
U001685,22,女,河南,福州,2022/4/28 22:38,钻石会员,849.54,665
U001686,41,女,湖北,郑州,2021/11/23 22:38,银牌会员,1053.75,639
U001687,28,女,广东,西安,2022/4/29 22:38,普通会员,4926.73,500
U001688,33,男,河南,合肥,2024/8/16 22:38,铜牌会员,23681.21,676
U001689,34,男,云南,宁波,2022/10/25 22:38,银牌会员,11084.83,592
U001690,29,男,江苏,合肥,2023/12/16 22:38,银牌会员,4496.03,734
U001691,36,女,湖南,厦门,2021/6/25 22:38,银牌会员,3866.76,589
U001692,28,男,云南,南京,2022/7/7 22:38,银牌会员,32141.73,676
U001693,38,女,江苏,厦门,2024/1/5 22:38,普通会员,3963.7,658
U001694,21,女,湖北,西安,2025/6/27 22:38,金牌会员,2724.64,512
U001695,33,男,辽宁,福州,2022/4/23 22:38,银牌会员,12015.1,624
U001696,47,女,山东,济南,2024/10/13 22:38,普通会员,1334.07,678
U001697,23,男,陕西,成都,2023/6/14 22:38,铜牌会员,513.08,731
U001698,26,男,辽宁,广州,2025/12/14 22:38,金牌会员,5026.84,651
U001699,36,女,四川,成都,2022/8/15 22:38,金牌会员,503.8,722
U001700,33,男,河南,郑州,2022/12/12 22:38,铜牌会员,2335.23,692
U001701,34,男,陕西,北京,2024/4/3 22:38,普通会员,2754.57,695
U001702,35,女,河南,郑州,2022/9/3 22:38,普通会员,3965.26,699
U001703,37,男,重庆,苏州,2024/11/7 22:38,铜牌会员,23933.19,628
U001704,40,女,广西,长沙,2022/6/18 22:38,银牌会员,1248.6,570
U001705,35,女,重庆,武汉,2025/9/27 22:38,银牌会员,2356.07,775
U001706,30,男,安徽,苏州,2022/7/13 22:38,银牌会员,709.2,711
U001707,37,男,陕西,杭州,2021/6/22 22:38,银牌会员,4677.54,644
U001708,47,女,安徽,长沙,2023/6/29 22:38,普通会员,6503.76,699
U001709,30,女,福建,杭州,2022/3/1 22:38,普通会员,3289.64,681
U001710,24,男,北京,重庆,2024/5/26 22:38,铜牌会员,1410.7,581
U001711,40,女,上海,天津,2022/6/15 22:38,普通会员,4849.62,622
U001712,31,男,安徽,青岛,2023/10/21 22:38,普通会员,3873.5,756
U001713,18,女,江西,长沙,2025/6/10 22:38,银牌会员,938.8,649
U001714,38,男,福建,广州,2025/4/23 22:38,金牌会员,2601.7,680
U001715,27,男,江苏,广州,2025/11/3 22:38,银牌会员,2856.39,750
U001716,31,男,江苏,广州,2025/11/19 22:38,金牌会员,20261.53,649
U001717,34,女,云南,郑州,2024/5/21 22:38,银牌会员,9461.85,575
U001718,33,女,重庆,福州,2023/5/2 22:38,银牌会员,6628.27,659
U001719,37,女,河南,合肥,2025/6/11 22:38,铜牌会员,10981.09,605
U001720,28,男,浙江,长沙,2025/7/19 22:38,钻石会员,6649.28,538
U001721,36,男,湖南,西安,2024/10/11 22:38,普通会员,11685.98,714
U001722,29,男,江苏,重庆,2023/1/30 22:38,普通会员,280.49,629
U001723,37,女,浙江,青岛,2025/5/2 22:38,铜牌会员,3044.64,411
U001724,36,女,福建,西安,2023/12/1 22:38,钻石会员,6869.82,670
U001725,24,女,广西,福州,2023/7/20 22:38,钻石会员,4376.89,671
U001726,40,男,浙江,合肥,2024/1/6 22:38,银牌会员,962.87,800
U001727,27,女,广西,厦门,2022/5/2 22:38,银牌会员,2081.31,649
U001728,38,男,浙江,上海,2021/12/5 22:38,铜牌会员,1911.97,735
U001729,34,女,陕西,广州,2022/3/10 22:38,钻石会员,1514.63,701
U001730,46,男,江苏,广州,2023/1/24 22:38,银牌会员,2101.39,602
U001731,30,女,北京,厦门,2023/9/29 22:38,金牌会员,3616.52,677
U001732,29,男,湖南,广州,2022/10/20 22:38,铜牌会员,9650.59,636
U001733,31,男,四川,成都,2021/12/6 22:38,铜牌会员,6774.61,594
U001734,29,女,山东,北京,2022/1/7 22:38,金牌会员,9016.62,608
U001735,38,男,辽宁,深圳,2025/3/24 22:38,普通会员,10753.77,597
U001736,19,男,广东,苏州,2023/10/8 22:38,金牌会员,2690.56,649
U001737,23,女,重庆,长沙,2022/6/3 22:38,铜牌会员,2123.44,649
U001738,23,女,重庆,宁波,2025/7/16 22:38,金牌会员,296.75,606
U001739,39,女,辽宁,北京,2021/6/2 22:38,铜牌会员,13331.54,633
U001740,45,男,河南,重庆,2023/5/8 22:38,银牌会员,340.45,499
U001741,31,女,湖北,苏州,2022/8/23 22:38,铜牌会员,6757.25,569
U001742,30,女,湖北,西安,2023/10/22 22:38,银牌会员,2374.95,626
U001743,32,男,辽宁,长沙,2024/7/11 22:38,铜牌会员,14858.2,783
U001744,41,女,四川,长沙,2025/11/28 22:38,钻石会员,2720.21,700
U001745,24,男,山东,宁波,2022/3/23 22:38,银牌会员,8480.66,571
U001746,33,男,上海,长沙,2024/1/7 22:38,铜牌会员,1660.99,779
U001747,39,男,广东,福州,2024/11/16 22:38,金牌会员,1776.87,649
U001748,36,男,陕西,青岛,2023/8/10 22:38,铜牌会员,4525.76,559
U001749,33,女,陕西,西安,2023/8/8 22:38,铜牌会员,31029.81,643
U001750,40,女,广东,广州,2024/10/8 22:38,普通会员,3644.62,728
U001751,18,女,山西,重庆,2021/4/19 22:38,金牌会员,13768.53,559
U001752,37,女,江苏,厦门,2024/1/23 22:38,铜牌会员,7714.74,567
U001753,26,男,北京,合肥,2025/7/15 22:38,铜牌会员,7944.85,794
U001754,18,女,北京,郑州,2022/4/1 22:38,金牌会员,2863.15,673
U001755,36,女,上海,厦门,2024/1/13 22:38,金牌会员,2443.22,612
U001756,42,男,重庆,杭州,2023/1/15 22:38,普通会员,1065.48,641
U001757,30,女,山西,成都,2022/6/24 22:38,银牌会员,16613.03,672
U001758,39,女,辽宁,广州,2024/1/31 22:38,金牌会员,16019.15,634
U001759,44,女,湖北,深圳,2025/10/2 22:38,普通会员,6873.17,757
U001760,42,女,浙江,青岛,2023/11/11 22:38,金牌会员,1756.68,657
U001761,45,男,湖北,苏州,2024/7/18 22:38,铜牌会员,1406.38,703
U001762,37,男,广东,苏州,2025/1/11 22:38,银牌会员,22375.2,656
U001763,32,男,上海,武汉,2025/5/29 22:38,铜牌会员,344.3,647
U001764,19,女,广西,杭州,2021/5/4 22:38,银牌会员,9275.55,721
U001765,30,女,北京,南京,2021/6/22 22:38,普通会员,2196.08,723
U001766,25,女,北京,深圳,2023/7/18 22:38,银牌会员,2713.9,519
U001767,49,男,山西,天津,2025/7/31 22:38,普通会员,8918.29,648
U001768,30,男,广西,深圳,2022/5/18 22:38,铜牌会员,474.87,800
U001769,32,女,安徽,郑州,2024/11/26 22:38,普通会员,2186.09,614
U001770,36,女,山西,合肥,2022/6/30 22:38,金牌会员,15185.3,686
U001771,32,男,广东,郑州,2022/7/5 22:38,铜牌会员,6004.32,749
U001772,45,女,四川,广州,2022/9/30 22:38,铜牌会员,7031.24,561
U001773,27,女,重庆,厦门,2025/12/22 22:38,铜牌会员,7083.88,620
U001774,33,女,浙江,成都,2025/10/23 22:38,银牌会员,312.41,524
U001775,26,女,湖南,青岛,2021/9/6 22:38,铜牌会员,1135.81,658
U001776,21,男,四川,福州,2024/3/22 22:38,银牌会员,3379.12,680
U001777,27,女,重庆,厦门,2024/9/23 22:38,普通会员,2295.52,701
U001778,31,女,江苏,长沙,2025/5/22 22:38,普通会员,2645.9,775
U001779,28,男,山东,合肥,2021/9/6 22:38,银牌会员,7603.64,655
U001780,26,男,湖南,广州,2022/12/5 22:38,金牌会员,73.94,557
U001781,20,女,云南,苏州,2024/12/10 22:38,普通会员,5401.29,579
U001782,31,男,云南,杭州,2025/9/16 22:38,普通会员,0.55,589
U001783,19,男,河南,武汉,2021/6/10 22:38,普通会员,325.67,666
U001784,38,女,北京,重庆,2021/10/20 22:38,银牌会员,2623.66,800
U001785,32,男,陕西,天津,2022/12/26 22:38,铜牌会员,9192.64,644
U001786,20,女,山西,北京,2024/12/6 22:38,金牌会员,783.24,759
U001787,29,男,上海,苏州,2022/10/22 22:38,普通会员,4044.15,640
U001788,25,女,广东,上海,2024/11/18 22:38,普通会员,5673.87,557
U001789,34,男,陕西,天津,2021/7/14 22:38,铜牌会员,1303.79,584
U001790,42,男,重庆,深圳,2021/3/20 22:38,银牌会员,3590.58,591
U001791,18,男,广西,厦门,2024/10/14 22:38,银牌会员,12118.53,640
U001792,32,女,辽宁,长沙,2024/4/2 22:38,普通会员,3589.54,682
U001793,30,女,广西,苏州,2021/10/2 22:38,金牌会员,855.86,597
U001794,37,男,云南,重庆,2025/4/7 22:38,铜牌会员,4941.81,713
U001795,33,女,浙江,南京,2021/9/2 22:38,银牌会员,4484.89,733
U001796,25,女,山东,上海,2022/10/2 22:38,铜牌会员,136.62,628
U001797,29,女,河北,广州,2026/1/29 22:38,普通会员,474.82,723
U001798,25,男,重庆,合肥,2024/7/16 22:38,金牌会员,852.64,494
U001799,40,女,山东,武汉,2021/4/12 22:38,金牌会员,732.59,461
U001800,32,男,北京,宁波,2025/4/13 22:38,铜牌会员,1501.92,716
U001801,47,男,四川,合肥,2025/5/13 22:38,银牌会员,3026.65,616
U001802,31,女,广东,济南,2023/1/24 22:38,铜牌会员,2323.82,800
U001803,26,女,河北,西安,2024/9/8 22:38,银牌会员,11066.0,642
U001804,19,男,广西,南京,2021/8/13 22:38,铜牌会员,4735.16,569
U001805,18,男,广东,宁波,2025/2/11 22:38,金牌会员,10443.19,784
U001806,19,女,河北,济南,2025/6/23 22:38,普通会员,3743.72,702
U001807,34,女,湖南,济南,2022/5/22 22:38,普通会员,470.84,773
U001808,36,男,四川,郑州,2021/3/27 22:38,铜牌会员,3111.46,603
U001809,19,女,山西,福州,2025/12/13 22:38,普通会员,8630.77,679
U001810,39,男,江苏,福州,2025/5/10 22:38,铜牌会员,1079.0,579
U001811,28,男,广东,重庆,2026/1/4 22:38,普通会员,478.23,510
U001812,33,女,湖北,重庆,2024/2/1 22:38,银牌会员,1998.17,709
U001813,44,男,重庆,广州,2021/8/31 22:38,普通会员,2462.46,613
U001814,39,男,河北,长沙,2021/9/3 22:38,银牌会员,1828.27,570
U001815,29,女,辽宁,济南,2024/10/4 22:38,银牌会员,726.52,538
U001816,24,女,北京,长沙,2022/10/17 22:38,钻石会员,1444.01,664
U001817,18,男,山东,苏州,2024/4/11 22:38,钻石会员,5732.96,655
U001818,26,女,山东,福州,2026/1/2 22:38,金牌会员,2438.22,611
U001819,30,女,湖北,长沙,2025/2/12 22:38,银牌会员,5005.83,596
U001820,24,男,河北,重庆,2024/8/9 22:38,铜牌会员,3842.63,711
U001821,30,女,云南,厦门,2025/10/19 22:38,银牌会员,3982.03,451
U001822,32,男,上海,郑州,2025/5/20 22:38,钻石会员,1428.75,700
U001823,30,男,重庆,合肥,2021/12/7 22:38,普通会员,3685.95,687
U001824,26,女,北京,济南,2023/9/25 22:38,铜牌会员,119.39,551
U001825,33,女,江苏,武汉,2023/2/22 22:38,普通会员,2825.91,495
U001826,35,男,上海,济南,2025/6/16 22:38,银牌会员,4250.44,697
U001827,23,男,北京,上海,2021/11/29 22:38,铜牌会员,1004.44,556
U001828,43,女,辽宁,上海,2025/9/26 22:38,银牌会员,1482.33,775
U001829,31,男,陕西,长沙,2023/6/4 22:38,银牌会员,1239.3,800
U001830,32,男,山西,天津,2023/7/31 22:38,钻石会员,365.85,684
U001831,37,男,重庆,长沙,2021/9/24 22:38,银牌会员,2137.46,641
U001832,33,女,山东,郑州,2024/1/24 22:38,金牌会员,19308.02,632
U001833,39,男,河南,福州,2023/3/20 22:38,铜牌会员,2183.85,513
U001834,34,男,江西,济南,2022/10/7 22:38,铜牌会员,3085.9,627
U001835,27,女,重庆,成都,2025/6/25 22:38,铜牌会员,5293.41,613
U001836,34,女,辽宁,南京,2023/7/24 22:38,铜牌会员,5227.7,599
U001837,22,女,山西,广州,2023/4/9 22:38,铜牌会员,14968.17,681
U001838,32,男,安徽,厦门,2024/11/7 22:38,银牌会员,9744.32,660
U001839,31,女,福建,济南,2022/8/24 22:38,银牌会员,7898.2,712
U001840,30,男,陕西,天津,2025/11/7 22:38,银牌会员,15144.09,614
U001841,30,男,安徽,武汉,2022/1/6 22:38,铜牌会员,1311.8,698
U001842,18,女,辽宁,福州,2021/9/13 22:38,铜牌会员,4799.31,650
U001843,27,男,云南,上海,2021/3/26 22:38,银牌会员,10910.55,697
U001844,32,男,山西,成都,2022/5/26 22:38,普通会员,4892.67,643
U001845,33,男,山东,青岛,2023/3/4 22:38,铜牌会员,18953.56,792
U001846,23,男,上海,南京,2024/5/27 22:38,普通会员,528.76,454
U001847,42,男,安徽,西安,2023/7/11 22:38,普通会员,2893.12,700
U001848,25,女,河北,北京,2022/6/27 22:38,普通会员,18940.83,718
U001849,39,男,广西,武汉,2025/12/2 22:38,普通会员,2386.7,548
U001850,35,男,河北,厦门,2025/10/2 22:38,普通会员,6726.84,795
U001851,26,男,安徽,重庆,2023/5/30 22:38,银牌会员,154.37,651
U001852,46,女,山西,济南,2021/5/5 22:38,普通会员,5934.55,640
U001853,22,女,江苏,重庆,2023/11/4 22:38,铜牌会员,13638.21,679
U001854,39,男,江苏,郑州,2023/9/14 22:38,金牌会员,2412.05,721
U001855,40,女,辽宁,深圳,2022/3/31 22:38,银牌会员,107.65,660
U001856,26,男,云南,重庆,2025/6/27 22:38,铜牌会员,141.53,658
U001857,43,男,广西,天津,2023/5/6 22:38,金牌会员,11129.2,717
U001858,29,男,河南,广州,2022/2/6 22:38,铜牌会员,6409.96,727
U001859,34,男,重庆,苏州,2023/8/10 22:38,普通会员,564.09,676
U001860,34,男,陕西,长沙,2025/9/6 22:38,钻石会员,280.68,526
U001861,30,女,广西,杭州,2025/8/22 22:38,金牌会员,8169.3,568
U001862,38,男,福建,武汉,2024/4/15 22:38,铜牌会员,8299.99,736
U001863,38,女,上海,郑州,2022/9/7 22:38,银牌会员,642.13,627
U001864,18,男,陕西,广州,2025/4/6 22:38,银牌会员,1794.25,602
U001865,42,男,广西,北京,2025/9/22 22:38,普通会员,7571.23,685
U001866,18,男,江西,福州,2025/5/21 22:38,普通会员,3726.54,675
U001867,40,女,湖北,天津,2024/7/20 22:38,铜牌会员,15684.74,632
U001868,41,男,重庆,郑州,2022/8/5 22:38,金牌会员,3279.86,709
U001869,23,女,广东,宁波,2022/7/18 22:38,普通会员,5649.86,548
U001870,28,男,四川,青岛,2022/10/24 22:38,银牌会员,3564.54,511
U001871,23,男,云南,苏州,2023/1/7 22:38,普通会员,14320.49,770
U001872,30,男,安徽,长沙,2022/2/6 22:38,铜牌会员,2542.97,560
U001873,29,男,江西,杭州,2024/4/9 22:38,银牌会员,1305.5,531
U001874,38,男,广东,西安,2023/12/16 22:38,银牌会员,1977.33,623
