user_id,total_spent,order_count,completed_orders,avg_order_amount,browse_count,click_count,favorite_count,cart_count,days_since_last_order,order_frequency,repurchase_indicator,purchase_intent,consumption_level,member_level_score
U001274,735.03,2.0,1.0,367.515,4.0,1.0,2.0,0.0,999,1.0,0,0.2158,低,2
U001275,7118.99,2.0,0.0,1835.92,2.0,2.0,1.0,0.0,999,0.0,0,0.1844,中,2
U001276,2647.4300000000003,2.0,0.0,1502.05,3.0,0.0,0.0,0.0,999,0.0,0,0.3221,低,1
U001277,21048.14,4.0,0.0,5262.035,3.0,4.0,2.0,1.0,999,0.0,0,0.3735,高,2
U001278,1710.1599999999999,3.0,2.0,570.0533333333333,4.0,2.0,1.0,0.0,999,2.0,1,0.2402,低,2
U001279,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,999,0.0,0,0.1544,低,3
U001280,24450.65,4.0,2.0,6112.6625,3.0,2.0,2.0,1.0,999,2.0,1,0.1809,高,3
U001281,15898.92,4.0,1.0,3974.73,3.0,2.0,2.0,1.0,999,1.0,0,0.1436,高,1
U001282,14141.65,4.0,2.0,3535.4125,4.0,1.0,1.0,0.0,999,2.0,1,0.3179,高,1
U001283,890.75,1.0,1.0,890.75,1.0,2.0,0.0,1.0,999,1.0,0,0.1335,低,2
U001284,2261.56,1.0,0.0,2261.56,1.0,1.0,0.0,0.0,999,0.0,0,0.1744,低,1
U001285,1723.22,2.0,0.0,861.61,2.0,0.0,1.0,0.0,999,0.0,0,0.2884,低,3
U001286,23340.47,4.0,1.0,4597.933333333333,1.0,1.0,1.0,0.0,999,1.0,0,0.2324,高,5
U001287,3492.4,2.0,0.0,1746.2,4.0,3.0,5.0,0.0,999,0.0,0,0.2845,中,3
U001288,6466.79,3.0,1.0,2155.596666666667,3.0,3.0,1.0,1.0,999,1.0,0,0.3788,中,3
U001289,3095.43,2.0,1.0,1547.715,6.0,1.0,1.0,0.0,999,1.0,0,0.3108,中,2
U001290,11138.0,4.0,1.0,2784.5,1.0,2.0,2.0,0.0,999,1.0,0,0.1205,高,2
U001291,1502.29,1.0,1.0,1502.29,1.0,1.0,0.0,1.0,999,1.0,0,0.258,低,4
U001292,8815.37,4.0,1.0,2662.645,2.0,0.0,0.0,0.0,999,1.0,0,0.2782,中,5
U001293,31820.539999999997,7.0,3.0,4706.045,5.0,1.0,0.0,1.0,999,3.0,1,0.1089,高,2
U001294,4685.33,5.0,2.0,922.8433333333334,2.0,1.0,1.0,0.0,999,2.0,1,0.1168,中,2
U001295,455.42,1.0,1.0,455.42,3.0,2.0,0.0,1.0,999,1.0,0,0.1177,低,3
U001296,4290.12,4.0,3.0,1395.0466666666664,1.0,3.0,0.0,0.0,999,3.0,1,0.2914,中,1
U001297,12944.01,6.0,1.0,914.6299999999999,5.0,2.0,1.0,0.0,999,1.0,0,0.2942,高,3
U001298,8254.380000000001,3.0,1.0,2751.4600000000005,1.0,0.0,0.0,0.0,999,1.0,0,0.3034,中,4
U001299,35690.89,5.0,1.0,8830.0925,4.0,3.0,0.0,1.0,999,1.0,0,0.2087,高,1
U001300,926.44,1.0,0.0,0.0,1.0,4.0,3.0,3.0,999,0.0,0,0.141,低,5
U001301,6873.66,3.0,1.0,2640.885,2.0,1.0,1.0,0.0,999,1.0,0,0.2588,中,5
U001302,4610.91,4.0,2.0,1152.7275,3.0,3.0,1.0,1.0,999,2.0,1,0.1095,中,4
U001303,299.54,1.0,1.0,299.54,2.0,2.0,3.0,0.0,999,1.0,0,0.2605,低,2
U001304,12871.39,5.0,5.0,2574.278,3.0,1.0,0.0,0.0,999,5.0,1,0.2432,高,1
U001305,18626.42,6.0,3.0,3104.403333333333,2.0,2.0,1.0,1.0,999,3.0,1,0.214,高,3
U001306,4055.19,3.0,0.0,1351.73,2.0,1.0,0.0,0.0,999,0.0,0,0.2115,中,2
U001307,12048.2,4.0,1.0,3012.05,1.0,2.0,1.0,0.0,999,1.0,0,0.2601,高,1
U001308,3507.3,4.0,1.0,622.8266666666667,5.0,4.0,1.0,2.0,999,1.0,0,0.1174,中,2
U001309,2398.47,1.0,0.0,2398.47,3.0,1.0,1.0,0.0,999,0.0,0,0.2245,低,3
U001310,9503.619999999999,3.0,2.0,3167.873333333333,2.0,7.0,1.0,1.0,999,2.0,1,0.2074,中,1
U001311,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,999,0.0,0,0.1925,低,2
U001312,27813.7,6.0,0.0,5365.784000000001,3.0,2.0,2.0,1.0,999,0.0,0,0.3782,高,1
U001313,15411.039999999999,4.0,3.0,3852.7599999999998,7.0,2.0,1.0,1.0,999,3.0,1,0.1022,高,3
U001314,5266.2699999999995,4.0,3.0,1316.5674999999999,1.0,4.0,0.0,1.0,999,3.0,1,0.2019,中,3
U001315,6429.710000000001,3.0,2.0,3043.08,4.0,1.0,0.0,0.0,999,2.0,1,0.2767,中,1
U001316,3909.9799999999996,3.0,1.0,1303.3266666666666,3.0,1.0,1.0,2.0,999,1.0,0,0.378,中,5
U001317,6002.03,1.0,1.0,6002.03,2.0,4.0,1.0,1.0,999,1.0,0,0.1281,中,1
U001318,432.07000000000005,2.0,2.0,216.03500000000003,3.0,1.0,1.0,0.0,999,2.0,1,0.3101,低,3
U001319,11473.89,4.0,1.0,2891.226666666667,2.0,2.0,2.0,1.0,999,1.0,0,0.3637,高,3
U001320,3637.5299999999997,3.0,1.0,1212.51,3.0,1.0,1.0,0.0,999,1.0,0,0.1475,中,3
U001321,2674.91,3.0,1.0,891.6366666666667,6.0,3.0,3.0,0.0,999,1.0,0,0.302,低,1
U001322,576.3,1.0,0.0,576.3,2.0,1.0,1.0,1.0,999,0.0,0,0.1642,低,4
U001323,4225.76,2.0,0.0,0.0,1.0,0.0,0.0,0.0,999,0.0,0,0.1446,中,4
U001324,23390.81,6.0,4.0,4618.584000000001,3.0,5.0,0.0,0.0,999,4.0,1,0.3814,高,3
U001325,6487.85,2.0,1.0,3243.925,6.0,0.0,0.0,0.0,999,1.0,0,0.1303,中,2
U001326,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,999,0.0,0,0.3493,低,1
U001327,7794.13,5.0,1.0,1399.8025,0.0,2.0,1.0,0.0,999,1.0,0,0.1101,中,3
U001328,9990.93,6.0,3.0,1665.155,2.0,1.0,1.0,0.0,999,3.0,1,0.3029,中,2
U001329,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,999,0.0,0,0.3428,低,3
U001330,6827.41,3.0,1.0,2275.8033333333333,3.0,2.0,0.0,0.0,999,1.0,0,0.2816,中,2
U001331,8174.74,5.0,3.0,1634.9479999999999,7.0,1.0,0.0,1.0,999,3.0,1,0.3699,中,3
U001332,33438.58,5.0,1.0,6687.716,4.0,1.0,2.0,0.0,999,1.0,0,0.3116,高,1
U001333,1259.72,2.0,1.0,629.86,0.0,2.0,0.0,3.0,999,1.0,0,0.139,低,1
U001334,15714.2,4.0,3.0,3928.55,5.0,0.0,0.0,1.0,999,3.0,1,0.1823,高,1
U001335,19480.07,2.0,2.0,9740.035,1.0,2.0,0.0,1.0,999,2.0,1,0.292,高,1
U001336,6113.04,5.0,2.0,1222.608,2.0,1.0,0.0,0.0,999,2.0,1,0.2486,中,2
U001337,8497.85,4.0,1.0,2780.0633333333335,2.0,2.0,2.0,0.0,999,1.0,0,0.2986,中,3
U001338,6950.4400000000005,2.0,0.0,261.48,2.0,1.0,0.0,0.0,999,0.0,0,0.3051,中,3
U001339,24039.6,4.0,1.0,7270.816666666667,4.0,1.0,2.0,0.0,999,1.0,0,0.3025,高,3
U001340,2246.89,3.0,1.0,699.415,3.0,0.0,1.0,0.0,999,1.0,0,0.1852,低,3
U001341,5963.88,1.0,0.0,5963.88,6.0,2.0,2.0,0.0,999,0.0,0,0.1466,中,2
U001342,25751.940000000002,5.0,2.0,5150.388000000001,5.0,1.0,0.0,1.0,999,2.0,1,0.219,高,2
U001343,18435.34,7.0,5.0,2633.62,0.0,2.0,3.0,1.0,999,5.0,1,0.2629,高,2
U001344,4525.35,1.0,0.0,0.0,3.0,0.0,0.0,1.0,999,0.0,0,0.2747,中,3
U001345,9522.56,2.0,0.0,4761.28,5.0,0.0,2.0,1.0,999,0.0,0,0.2461,中,1
U001346,23107.309999999998,5.0,1.0,4621.4619999999995,5.0,1.0,0.0,1.0,999,1.0,0,0.1016,高,1
U001347,542.84,2.0,2.0,271.42,1.0,0.0,1.0,3.0,999,2.0,1,0.3283,低,3
U001348,3600.0099999999998,3.0,1.0,1387.69,6.0,1.0,0.0,2.0,999,1.0,0,0.2143,中,4
U001349,9927.86,7.0,3.0,1509.4866666666667,3.0,1.0,4.0,1.0,999,3.0,1,0.1274,中,3
U001350,10587.81,7.0,2.0,1331.6566666666668,3.0,3.0,0.0,1.0,999,2.0,1,0.1049,高,3
U001351,10529.050000000001,2.0,1.0,850.35,3.0,1.0,4.0,0.0,999,1.0,0,0.3185,高,3
U001352,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,999,0.0,0,0.365,低,2
U001353,1041.05,2.0,0.0,520.525,2.0,3.0,0.0,0.0,999,0.0,0,0.3481,低,3
U001354,10028.619999999999,4.0,1.0,2269.49,5.0,1.0,0.0,1.0,999,1.0,0,0.1345,高,4
U001355,236.98,1.0,0.0,236.98,3.0,0.0,0.0,1.0,999,0.0,0,0.3435,低,1
U001356,3542.7200000000003,3.0,1.0,472.36,3.0,0.0,0.0,1.0,999,1.0,0,0.247,中,2
U001357,21864.549999999996,4.0,3.0,5466.137499999999,3.0,2.0,1.0,1.0,999,3.0,1,0.361,高,1
U001358,2042.49,2.0,1.0,1021.245,4.0,1.0,0.0,0.0,999,1.0,0,0.3037,低,2
U001359,38215.31,3.0,0.0,16618.24,4.0,1.0,0.0,2.0,999,0.0,0,0.1445,高,4
U001360,11062.84,5.0,2.0,2212.568,4.0,2.0,3.0,0.0,999,2.0,1,0.1386,高,2
U001361,30295.61,3.0,2.0,10098.536666666667,8.0,2.0,0.0,0.0,999,2.0,1,0.1117,高,2
U001362,18262.89,1.0,0.0,18262.89,2.0,2.0,1.0,0.0,999,0.0,0,0.2896,高,4
U001363,1166.97,2.0,2.0,583.485,4.0,1.0,0.0,0.0,999,2.0,1,0.1387,低,2
U001364,515.28,1.0,1.0,515.28,1.0,1.0,0.0,0.0,999,1.0,0,0.3635,低,2
U001365,6920.0599999999995,3.0,2.0,2306.6866666666665,3.0,1.0,0.0,0.0,999,2.0,1,0.3373,中,4
U001366,7738.0599999999995,3.0,0.0,2579.353333333333,3.0,0.0,2.0,0.0,999,0.0,0,0.2852,中,2
U001367,25859.13,8.0,1.0,3526.87,3.0,1.0,0.0,0.0,999,1.0,0,0.3756,高,3
U001368,901.17,1.0,1.0,901.17,7.0,3.0,0.0,0.0,999,1.0,0,0.3962,低,1
U001369,6182.33,2.0,1.0,3091.165,2.0,1.0,0.0,0.0,999,1.0,0,0.2393,中,1
U001370,27578.77,1.0,0.0,27578.77,3.0,1.0,1.0,1.0,999,0.0,0,0.2504,高,2
U001371,4855.02,2.0,2.0,2427.51,2.0,0.0,1.0,0.0,999,2.0,1,0.1615,中,2
U001372,683.15,1.0,0.0,683.15,3.0,2.0,0.0,0.0,999,0.0,0,0.3806,低,5
U001373,15605.47,5.0,2.0,3793.7899999999995,1.0,2.0,0.0,0.0,999,2.0,1,0.2714,高,5
U001374,6783.030000000001,3.0,0.0,2261.01,1.0,1.0,1.0,2.0,999,0.0,0,0.2469,中,4
U001375,19830.160000000003,3.0,3.0,6610.053333333334,2.0,2.0,0.0,1.0,999,3.0,1,0.1949,高,2
U001376,5642.030000000001,3.0,0.0,1880.676666666667,1.0,3.0,1.0,1.0,999,0.0,0,0.2031,中,5
U001377,29758.26,4.0,1.0,9773.766666666666,0.0,2.0,0.0,0.0,999,1.0,0,0.316,高,3
U001378,35631.94,3.0,2.0,11877.313333333334,5.0,1.0,1.0,1.0,999,2.0,1,0.1291,高,2
U001379,17365.370000000003,4.0,3.0,4341.342500000001,2.0,1.0,0.0,0.0,999,3.0,1,0.3735,高,3
U001380,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,999,0.0,0,0.104,低,1
U001381,10234.539999999999,3.0,2.0,3411.513333333333,1.0,1.0,2.0,1.0,999,2.0,1,0.1172,高,1
U001382,16542.02,3.0,1.0,5514.006666666667,3.0,2.0,0.0,0.0,999,1.0,0,0.3393,高,4
U001383,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,999,0.0,0,0.1299,低,3
U001384,3047.75,1.0,0.0,3047.75,7.0,2.0,0.0,0.0,999,0.0,0,0.1048,中,2
U001385,8967.83,3.0,2.0,2989.2766666666666,1.0,2.0,0.0,0.0,999,2.0,1,0.194,中,2
U001386,5190.45,2.0,1.0,2595.225,0.0,1.0,3.0,0.0,999,1.0,0,0.1521,中,4
U001387,6452.96,3.0,0.0,337.475,3.0,2.0,1.0,0.0,999,0.0,0,0.2026,中,3
U001388,3494.88,2.0,1.0,1747.44,2.0,1.0,2.0,0.0,999,1.0,0,0.2755,中,2
U001389,36810.83,6.0,3.0,6135.138333333333,5.0,2.0,1.0,1.0,999,3.0,1,0.205,高,1
U001390,6386.549999999999,3.0,2.0,2128.85,1.0,2.0,0.0,0.0,999,2.0,1,0.3213,中,2
U001391,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,999,0.0,0,0.3046,低,5
U001392,4930.85,3.0,2.0,1643.6166666666668,1.0,0.0,0.0,0.0,999,2.0,1,0.257,中,2
U001393,8910.17,5.0,2.0,1782.034,6.0,1.0,2.0,2.0,999,2.0,1,0.2687,中,2
U001394,9432.71,4.0,1.0,2537.145,2.0,2.0,0.0,4.0,999,1.0,0,0.1562,中,2
U001395,24010.25,3.0,1.0,8003.416666666667,3.0,1.0,1.0,0.0,999,1.0,0,0.1354,高,4
U001396,15811.84,3.0,2.0,5270.613333333334,2.0,3.0,1.0,1.0,999,2.0,1,0.3251,高,3
U001397,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,999,0.0,0,0.2942,低,3
U001398,9768.02,2.0,0.0,4884.01,5.0,0.0,1.0,2.0,999,0.0,0,0.247,中,2
U001399,979.83,1.0,1.0,979.83,1.0,1.0,1.0,0.0,999,1.0,0,0.1838,低,1
U001400,3472.79,3.0,2.0,1157.5966666666666,3.0,1.0,2.0,0.0,999,2.0,1,0.114,中,4
U001401,11922.71,3.0,2.0,3974.236666666666,6.0,3.0,1.0,0.0,999,2.0,1,0.2063,高,4
U001402,11838.44,6.0,3.0,1973.0733333333335,2.0,2.0,1.0,2.0,999,3.0,1,0.3512,高,4
U001403,21469.81,7.0,2.0,3515.1,1.0,2.0,0.0,1.0,999,2.0,1,0.2292,高,4
U001404,4400.530000000001,3.0,3.0,1466.8433333333335,3.0,1.0,0.0,1.0,999,3.0,1,0.2344,中,4
U001405,40781.45,5.0,2.0,10108.6725,2.0,0.0,0.0,1.0,999,2.0,1,0.3014,高,3
U001406,3154.0099999999998,2.0,1.0,1577.0049999999999,4.0,3.0,0.0,1.0,999,1.0,0,0.1145,中,4
U001407,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,999,0.0,0,0.3724,低,3
U001408,5132.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999,0.0,0,0.16,中,1
U001409,3633.8,5.0,1.0,792.605,2.0,1.0,0.0,0.0,999,1.0,0,0.138,中,2
U001410,31989.44,6.0,2.0,9134.483333333334,4.0,2.0,1.0,1.0,999,2.0,1,0.2305,高,5
U001411,6204.610000000001,2.0,0.0,4108.35,4.0,1.0,1.0,1.0,999,0.0,0,0.3044,中,2
U001412,34286.26,4.0,3.0,1212.6133333333335,2.0,0.0,1.0,0.0,999,3.0,1,0.1085,高,4
U001413,3480.08,3.0,1.0,948.885,1.0,2.0,0.0,0.0,999,1.0,0,0.338,中,1
U001414,6175.530000000001,3.0,2.0,2473.75,2.0,3.0,1.0,0.0,999,2.0,1,0.3596,中,2
U001415,2076.14,1.0,0.0,0.0,3.0,1.0,2.0,0.0,999,0.0,0,0.12,低,2
U001416,7660.99,5.0,0.0,1432.48,3.0,2.0,0.0,0.0,999,0.0,0,0.2804,中,1
U001417,10063.18,1.0,0.0,10063.18,2.0,0.0,1.0,0.0,999,0.0,0,0.1966,高,1
U001418,18742.17,5.0,1.0,3748.4339999999997,3.0,3.0,0.0,1.0,999,1.0,0,0.2541,高,1
U001419,13441.22,4.0,0.0,3659.986666666666,5.0,0.0,2.0,0.0,999,0.0,0,0.159,高,4
U001420,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,999,0.0,0,0.3578,低,1
U001421,2091.68,2.0,1.0,1045.84,1.0,2.0,1.0,1.0,999,1.0,0,0.2912,低,2
U001422,7064.2699999999995,5.0,3.0,1412.8539999999998,2.0,0.0,0.0,1.0,999,3.0,1,0.1063,中,1
U001423,15846.779999999999,4.0,1.0,2859.11,2.0,1.0,1.0,2.0,999,1.0,0,0.2865,高,3
U001424,7400.6900000000005,4.0,0.0,1850.1725000000001,3.0,2.0,3.0,0.0,999,0.0,0,0.3563,中,3
U001425,886.72,1.0,1.0,886.72,1.0,0.0,2.0,0.0,999,1.0,0,0.1423,低,3
U001426,6341.2,1.0,0.0,6341.2,2.0,3.0,0.0,1.0,999,0.0,0,0.1234,中,2
U001427,16310.08,5.0,2.0,3543.37,2.0,2.0,1.0,0.0,999,2.0,1,0.3008,高,1
U001428,1447.58,2.0,0.0,551.69,4.0,3.0,1.0,1.0,999,0.0,0,0.1428,低,3
U001429,3488.3,3.0,1.0,1497.71,2.0,2.0,1.0,0.0,999,1.0,0,0.3881,中,4
U001430,17432.19,7.0,3.0,2533.1299999999997,4.0,1.0,2.0,0.0,999,3.0,1,0.3214,高,1
U001431,24377.33,1.0,0.0,0.0,4.0,0.0,0.0,0.0,999,0.0,0,0.1125,高,2
U001432,37716.93000000001,3.0,1.0,12572.310000000003,2.0,1.0,0.0,2.0,999,1.0,0,0.3623,高,1
U001433,2220.1099999999997,2.0,1.0,1110.0549999999998,3.0,1.0,3.0,1.0,999,1.0,0,0.2785,低,1
U001434,687.29,2.0,2.0,343.645,3.0,6.0,1.0,1.0,999,2.0,1,0.122,低,3
U001435,1917.92,2.0,1.0,813.57,3.0,2.0,2.0,1.0,999,1.0,0,0.1916,低,2
U001436,8914.05,4.0,0.0,980.36,1.0,0.0,0.0,0.0,999,0.0,0,0.2448,中,1
U001437,2173.77,1.0,0.0,2173.77,7.0,1.0,0.0,0.0,999,0.0,0,0.119,低,2
U001438,5479.82,2.0,2.0,2739.91,4.0,3.0,1.0,1.0,999,2.0,1,0.3936,中,5
U001439,13749.76,2.0,0.0,6874.88,5.0,0.0,0.0,1.0,999,0.0,0,0.362,高,4
U001440,5728.67,2.0,1.0,2864.335,7.0,1.0,2.0,1.0,999,1.0,0,0.1121,中,4
U001441,11879.85,7.0,3.0,1870.055,3.0,1.0,2.0,0.0,999,3.0,1,0.2083,高,2
U001442,8680.539999999999,4.0,2.0,2170.1349999999998,4.0,3.0,0.0,0.0,999,2.0,1,0.1231,中,3
U001443,19910.1,6.0,4.0,3318.35,4.0,1.0,1.0,1.0,999,4.0,1,0.319,高,2
U001444,2120.36,1.0,0.0,2120.36,3.0,1.0,0.0,0.0,999,0.0,0,0.2512,低,1
U001445,3516.28,1.0,0.0,3516.28,6.0,2.0,1.0,1.0,999,0.0,0,0.1873,中,2
U001446,166.8,1.0,1.0,166.8,2.0,6.0,0.0,0.0,999,1.0,0,0.2372,低,3
U001447,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,999,0.0,0,0.1043,低,2
U001448,10639.17,5.0,1.0,2127.834,0.0,1.0,0.0,0.0,999,1.0,0,0.3363,高,4
U001449,6445.32,2.0,1.0,3222.66,4.0,1.0,0.0,1.0,999,1.0,0,0.2861,中,1
U001450,883.13,1.0,0.0,883.13,6.0,1.0,1.0,2.0,999,0.0,0,0.1744,低,2
U001451,277.83,1.0,0.0,277.83,7.0,1.0,1.0,0.0,999,0.0,0,0.3685,低,1
U001452,6915.45,4.0,2.0,1728.8625,1.0,4.0,2.0,1.0,999,2.0,1,0.1766,中,2
U001453,15023.439999999999,4.0,2.0,3755.8599999999997,0.0,1.0,2.0,0.0,999,2.0,1,0.3047,高,1
U001454,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,999,0.0,0,0.159,低,2
U001455,3878.09,3.0,1.0,1292.6966666666667,2.0,3.0,1.0,0.0,999,1.0,0,0.3093,中,2
U001456,8465.099999999999,3.0,1.0,2821.6999999999994,2.0,3.0,1.0,0.0,999,1.0,0,0.2136,中,2
U001457,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,999,0.0,0,0.3361,低,2
U001458,37128.06,5.0,1.0,16985.9,2.0,1.0,2.0,4.0,999,1.0,0,0.3393,高,2
U001459,44.56,1.0,0.0,44.56,1.0,2.0,0.0,0.0,999,0.0,0,0.3324,低,2
U001460,4202.23,4.0,2.0,1050.5575,3.0,2.0,0.0,0.0,999,2.0,1,0.117,中,2
U001461,4281.7,2.0,2.0,2140.85,7.0,2.0,1.0,0.0,999,2.0,1,0.1061,中,2
U001462,2805.66,2.0,2.0,1402.83,3.0,1.0,2.0,2.0,999,2.0,1,0.1616,低,4
U001463,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,999,0.0,0,0.2845,低,2
U001464,1446.32,2.0,1.0,723.16,4.0,1.0,0.0,0.0,999,1.0,0,0.3273,低,2
U001465,5512.78,2.0,1.0,3338.35,2.0,1.0,2.0,1.0,999,1.0,0,0.3619,中,4
U001466,19155.19,5.0,1.0,4493.5575,5.0,1.0,2.0,0.0,999,1.0,0,0.3703,高,4
U001467,13412.91,4.0,1.0,3353.2275,1.0,1.0,1.0,0.0,999,1.0,0,0.2442,高,5
U001468,4898.3,4.0,1.0,1186.4133333333334,4.0,1.0,0.0,1.0,999,1.0,0,0.2006,中,3
U001469,2097.92,1.0,1.0,2097.92,4.0,0.0,2.0,0.0,999,1.0,0,0.291,低,2
U001470,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,999,0.0,0,0.3,低,2
U001471,9339.05,4.0,3.0,2334.7625,4.0,2.0,0.0,1.0,999,3.0,1,0.2592,中,3
U001472,17727.82,3.0,2.0,8030.085,3.0,1.0,0.0,1.0,999,2.0,1,0.1371,高,5
U001473,6036.72,3.0,1.0,2012.24,2.0,1.0,0.0,0.0,999,1.0,0,0.1528,中,3
U001474,2987.37,3.0,3.0,995.79,4.0,0.0,0.0,0.0,999,3.0,1,0.3428,低,4
U001475,20437.5,3.0,0.0,6812.5,1.0,0.0,1.0,0.0,999,0.0,0,0.186,高,2
U001476,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,999,0.0,0,0.3781,低,2
U001477,25854.53,4.0,2.0,8095.863333333332,1.0,4.0,0.0,0.0,999,2.0,1,0.3305,高,4
U001478,17061.9,1.0,1.0,17061.9,2.0,0.0,0.0,1.0,999,1.0,0,0.3116,高,3
U001479,5245.38,3.0,1.0,1748.46,0.0,4.0,1.0,3.0,999,1.0,0,0.1951,中,5
U001480,2364.35,2.0,1.0,1182.175,5.0,4.0,1.0,0.0,999,1.0,0,0.2352,低,3
U001481,208.42,1.0,1.0,208.42,5.0,0.0,1.0,0.0,999,1.0,0,0.3302,低,2
U001482,6151.41,4.0,2.0,1080.52,1.0,0.0,3.0,1.0,999,2.0,1,0.1242,中,2
U001483,30936.47,4.0,4.0,7734.1175,4.0,3.0,3.0,1.0,999,4.0,1,0.2709,高,4
U001484,3130.66,1.0,1.0,3130.66,2.0,0.0,0.0,1.0,999,1.0,0,0.2324,中,3
U001485,40759.76,2.0,1.0,20379.88,3.0,1.0,1.0,0.0,999,1.0,0,0.124,高,2
U001486,7021.98,4.0,2.0,1846.4099999999999,3.0,1.0,3.0,1.0,999,2.0,1,0.1264,中,2
U001487,334.51,1.0,0.0,0.0,4.0,0.0,1.0,0.0,999,0.0,0,0.3986,低,2
U001488,7988.8099999999995,3.0,2.0,2662.9366666666665,4.0,2.0,2.0,1.0,999,2.0,1,0.1812,中,1
U001489,5146.389999999999,3.0,1.0,2233.33,6.0,1.0,0.0,0.0,999,1.0,0,0.3792,中,3
U001490,38283.03,5.0,4.0,7656.606,4.0,1.0,2.0,0.0,999,4.0,1,0.3435,高,1
U001491,5259.07,3.0,2.0,671.27,0.0,1.0,2.0,3.0,999,2.0,1,0.2821,中,2
U001492,2871.68,2.0,0.0,1435.84,2.0,0.0,0.0,0.0,999,0.0,0,0.2489,低,4
U001493,3322.6,2.0,1.0,2891.44,1.0,2.0,1.0,1.0,999,1.0,0,0.137,中,2
U001494,3101.91,1.0,0.0,3101.91,6.0,1.0,1.0,0.0,999,0.0,0,0.292,中,4
U001495,18886.239999999998,8.0,2.0,2113.294,4.0,1.0,0.0,3.0,999,2.0,1,0.2909,高,2
U001496,363.4,1.0,1.0,363.4,2.0,1.0,1.0,2.0,999,1.0,0,0.1065,低,5
U001497,12925.890000000001,2.0,1.0,11797.53,4.0,2.0,1.0,0.0,999,1.0,0,0.325,高,1
U001498,25707.399999999998,3.0,2.0,8569.133333333333,5.0,2.0,0.0,1.0,999,2.0,1,0.1029,高,1
U001499,3624.88,3.0,1.0,1208.2933333333333,2.0,1.0,1.0,1.0,999,1.0,0,0.1305,中,4
U001500,5837.5599999999995,5.0,1.0,1167.512,3.0,2.0,1.0,1.0,999,1.0,0,0.3072,中,3
U001501,4409.030000000001,2.0,2.0,2204.5150000000003,1.0,2.0,3.0,0.0,999,2.0,1,0.1026,中,1
U001502,5229.66,2.0,0.0,5174.75,3.0,0.0,2.0,0.0,999,0.0,0,0.3059,中,5
U001503,4221.280000000001,5.0,2.0,833.935,6.0,1.0,0.0,0.0,999,2.0,1,0.1262,中,2
U001504,28766.69,2.0,1.0,14383.345,2.0,0.0,0.0,1.0,999,1.0,0,0.2618,高,5
U001505,3569.74,1.0,1.0,3569.74,1.0,2.0,0.0,0.0,999,1.0,0,0.1812,中,2
U001506,5287.87,6.0,4.0,881.3116666666666,4.0,4.0,0.0,0.0,999,4.0,1,0.3177,中,2
U001507,9436.22,6.0,2.0,1572.7033333333331,2.0,1.0,1.0,1.0,999,2.0,1,0.1085,中,2
U001508,30577.56,7.0,2.0,4643.8116666666665,1.0,1.0,2.0,0.0,999,2.0,1,0.111,高,2
U001509,16063.88,7.0,3.0,2652.1266666666666,2.0,1.0,1.0,2.0,999,3.0,1,0.394,高,2
U001510,30290.33,3.0,0.0,10096.776666666667,6.0,2.0,3.0,0.0,999,0.0,0,0.3821,高,2
U001511,5117.3,3.0,2.0,1705.7666666666667,1.0,2.0,0.0,0.0,999,2.0,1,0.3226,中,1
U001512,618.91,1.0,0.0,618.91,3.0,1.0,0.0,2.0,999,0.0,0,0.2728,低,2
U001513,9528.43,3.0,1.0,3176.1433333333334,5.0,3.0,0.0,0.0,999,1.0,0,0.254,中,1
U001514,13111.07,3.0,1.0,4370.356666666667,4.0,1.0,0.0,0.0,999,1.0,0,0.3452,高,4
U001515,19096.36,2.0,1.0,9548.18,4.0,0.0,1.0,0.0,999,1.0,0,0.243,高,3
U001516,340.37,1.0,0.0,0.0,4.0,2.0,2.0,1.0,999,0.0,0,0.2102,低,3
U001517,4680.32,2.0,1.0,2340.16,2.0,0.0,2.0,0.0,999,1.0,0,0.2038,中,5
U001518,6623.16,3.0,1.0,2207.72,2.0,1.0,3.0,0.0,999,1.0,0,0.359,中,3
U001519,1870.23,3.0,0.0,623.41,3.0,0.0,1.0,0.0,999,0.0,0,0.2933,低,5
U001520,5198.48,4.0,3.0,1299.62,1.0,0.0,1.0,0.0,999,3.0,1,0.3337,中,2
