behavior_id,user_id,product_id,behavior_type,behavior_time,duration_seconds
B00004659,U004363,P001607,浏览,2026-01-14 18:36:36,375
B00004660,U004258,P000313,浏览,2025-12-28 11:06:36,439
B00004661,U004774,P000201,浏览,2026-02-25 07:22:36,493
B00004662,U000886,P001292,收藏,2025-12-07 11:41:36,0
B00004663,U003954,P000003,点击,2026-02-16 08:24:36,297
B00004664,U002295,P001952,收藏,2026-01-19 02:26:36,0
B00004665,U003468,P000353,点击,2026-01-12 13:28:36,78
B00004666,U001033,P001167,浏览,2026-02-05 11:09:36,358
B00004667,U001472,P000137,浏览,2026-03-03 22:20:36,299
B00004668,U002645,P000049,收藏,2026-02-22 16:59:36,0
B00004669,U004072,P001196,浏览,2026-02-21 05:30:36,11
B00004670,U001149,P001617,点击,2025-12-25 00:17:36,313
B00004671,U000041,P001180,加购,2026-02-20 05:31:36,0
B00004672,U003757,P001021,点击,2025-12-08 09:34:36,433
B00004673,U003757,P001965,收藏,2025-12-15 16:48:36,0
B00004674,U003411,P001805,浏览,2025-12-15 12:16:36,102
B00004675,U002967,P000815,浏览,2025-12-23 22:20:36,460
B00004676,U003797,P001045,浏览,2025-12-10 10:31:36,288
B00004677,U003281,P000050,点击,2026-03-01 21:09:36,381
B00004678,U003448,P000175,点击,2025-12-18 17:24:36,331
B00004679,U000085,P000626,点击,2026-02-26 14:11:36,424
B00004680,U004303,P001285,浏览,2026-01-12 22:35:36,205
B00004681,U003419,P000775,加购,2026-02-23 18:03:36,0
B00004682,U004257,P001446,点击,2026-02-02 06:29:36,505
B00004683,U004546,P000805,加购,2026-01-06 20:37:36,0
B00004684,U002164,P001363,浏览,2026-02-21 22:42:36,573
B00004685,U004458,P001513,加购,2026-02-11 15:41:36,0
B00004686,U002960,P000416,点击,2026-02-17 03:51:36,44
B00004687,U002231,P001464,加购,2025-12-15 09:34:36,0
B00004688,U002724,P001278,点击,2026-01-20 20:30:36,128
B00004689,U002640,P001451,浏览,2026-03-02 01:41:36,537
B00004690,U001031,P000579,浏览,2026-01-31 04:53:36,501
B00004691,U000931,P001639,浏览,2026-01-17 22:07:36,104
B00004692,U004859,P001891,浏览,2026-01-10 08:50:36,338
B00004693,U002660,P000795,加购,2026-01-23 14:46:36,0
B00004694,U001822,P000563,加购,2026-01-31 13:14:36,0
B00004695,U003810,P000688,加购,2026-02-28 12:57:36,0
B00004696,U001594,P001864,浏览,2026-02-11 18:10:36,96
B00004697,U001121,P000243,浏览,2026-01-11 14:44:36,237
B00004698,U001682,P000181,收藏,2025-12-14 13:14:36,0
B00004699,U001925,P001747,浏览,2026-03-02 18:59:36,13
B00004700,U002441,P001374,浏览,2026-02-22 12:23:36,10
B00004701,U004564,P001072,浏览,2026-03-05 11:07:36,410
B00004702,U003443,P001256,点击,2025-12-15 15:52:36,198
B00004703,U001208,P000778,点击,2026-01-25 06:44:36,308
B00004704,U001167,P000606,浏览,2026-02-14 14:23:36,41
B00004705,U000062,P001417,浏览,2026-01-20 05:12:36,433
B00004706,U000163,P001008,浏览,2026-02-23 07:12:36,103
B00004707,U004648,P001279,收藏,2025-12-27 17:28:36,0
B00004708,U001084,P000086,点击,2026-01-24 18:51:36,184
B00004709,U000239,P000095,浏览,2025-12-09 17:46:36,592
B00004710,U002616,P000046,浏览,2026-01-06 01:27:36,173
B00004711,U002794,P001930,收藏,2026-01-14 08:38:36,0
B00004712,U003787,P000036,加购,2025-12-30 09:44:36,0
B00004713,U002041,P000010,点击,2026-01-10 23:47:36,391
B00004714,U003113,P001268,浏览,2026-01-15 10:39:36,157
B00004715,U000438,P000892,浏览,2025-12-06 10:29:36,238
B00004716,U000529,P001051,点击,2026-02-17 14:34:36,401
B00004717,U000105,P000591,点击,2025-12-16 07:42:36,117
B00004718,U004478,P001427,加购,2026-01-12 05:10:36,0
B00004719,U001239,P001675,加购,2025-12-30 13:48:36,0
B00004720,U003977,P000032,浏览,2025-12-16 13:08:36,561
B00004721,U002265,P001684,收藏,2026-01-05 19:56:36,0
B00004722,U000151,P000046,浏览,2026-02-13 04:35:36,118
B00004723,U001794,P000572,收藏,2025-12-14 16:15:36,0
B00004724,U000631,P001487,浏览,2026-03-04 21:12:36,379
B00004725,U004518,P001092,浏览,2026-02-20 06:19:36,454
B00004726,U004742,P000017,浏览,2025-12-31 04:08:36,482
B00004727,U001968,P001601,浏览,2026-01-26 18:30:36,458
B00004728,U000207,P000185,浏览,2026-02-03 11:43:36,421
B00004729,U002823,P000787,点击,2026-01-30 16:19:36,299
B00004730,U000834,P001541,点击,2026-02-27 12:52:36,139
B00004731,U003774,P000594,点击,2026-01-10 22:50:36,211
B00004732,U003742,P001079,收藏,2026-01-16 05:29:36,0
B00004733,U001501,P001386,浏览,2026-02-19 18:33:36,483
B00004734,U002636,P000489,点击,2026-01-21 02:11:36,548
B00004735,U004322,P000004,浏览,2026-02-01 02:51:36,518
B00004736,U000804,P001204,点击,2026-01-19 17:16:36,328
B00004737,U001858,P001043,浏览,2026-02-01 03:48:36,42
B00004738,U003148,P000927,点击,2026-02-11 22:13:36,468
B00004739,U004612,P000131,浏览,2025-12-11 00:21:36,581
B00004740,U001847,P000498,浏览,2026-01-28 01:46:36,35
B00004741,U004283,P000579,点击,2026-02-22 19:32:36,319
B00004742,U003720,P001309,浏览,2025-12-09 23:59:36,476
B00004743,U004035,P000181,浏览,2026-01-01 16:04:36,388
B00004744,U002587,P000648,点击,2025-12-25 20:05:36,361
B00004745,U004744,P000376,收藏,2026-02-15 08:23:36,0
B00004746,U002066,P000645,点击,2026-03-05 01:11:36,165
B00004747,U004381,P001088,点击,2026-02-04 13:24:36,206
B00004748,U002980,P000479,浏览,2026-01-21 01:01:36,14
B00004749,U003971,P000539,点击,2026-01-28 05:43:36,254
B00004750,U002953,P001825,浏览,2025-12-31 16:52:36,218
B00004751,U004746,P001338,点击,2026-02-25 06:05:36,325
B00004752,U001243,P001342,浏览,2026-01-29 03:47:36,25
B00004753,U002692,P000850,浏览,2026-01-11 05:37:36,112
B00004754,U001968,P000472,浏览,2026-01-13 10:22:36,187
B00004755,U002405,P000794,浏览,2026-03-03 10:44:36,238
B00004756,U000256,P001759,浏览,2026-02-21 19:36:36,176
B00004757,U002656,P001294,加购,2026-02-10 20:28:36,0
B00004758,U001837,P001497,浏览,2026-01-17 13:26:36,587
B00004759,U000179,P001568,点击,2025-12-10 23:21:36,10
B00004760,U004184,P000487,点击,2026-02-22 23:27:36,56
B00004761,U004941,P000809,加购,2026-02-02 22:31:36,0
B00004762,U003467,P001020,浏览,2025-12-05 10:35:36,110
B00004763,U000028,P001785,点击,2026-01-25 02:51:36,124
B00004764,U002745,P000654,加购,2025-12-28 09:38:36,0
B00004765,U000054,P000048,浏览,2026-02-03 07:29:36,171
B00004766,U000321,P001712,收藏,2026-02-20 23:52:36,0
B00004767,U003631,P000347,浏览,2025-12-13 06:14:36,277
B00004768,U003306,P001494,浏览,2026-02-27 21:26:36,246
B00004769,U003825,P001318,加购,2026-02-13 20:54:36,0
B00004770,U000332,P001927,点击,2026-02-08 19:00:36,291
B00004771,U001718,P001057,收藏,2026-01-07 04:46:36,0
B00004772,U003544,P000363,浏览,2025-12-20 03:00:36,113
B00004773,U000317,P001513,点击,2026-02-27 20:33:36,368
B00004774,U003552,P001633,点击,2026-01-29 21:38:36,523
B00004775,U002909,P001048,浏览,2026-02-07 12:40:36,159
B00004776,U002918,P001562,浏览,2026-01-04 19:23:36,147
B00004777,U004317,P000050,浏览,2026-02-20 00:07:36,90
B00004778,U001363,P000682,点击,2026-02-21 03:46:36,175
B00004779,U000148,P001119,点击,2026-01-05 02:03:36,90
B00004780,U001733,P000219,浏览,2026-01-11 20:49:36,384
B00004781,U002629,P000381,浏览,2026-02-20 01:50:36,82
B00004782,U004574,P000653,浏览,2026-01-15 17:50:36,110
B00004783,U004019,P000927,收藏,2026-01-19 00:53:36,0
B00004784,U001210,P001760,浏览,2025-12-17 20:52:36,49
B00004785,U000170,P001303,收藏,2025-12-31 14:32:36,0
B00004786,U001568,P001189,收藏,2025-12-21 02:20:36,0
B00004787,U004397,P001901,点击,2025-12-14 07:46:36,569
B00004788,U003436,P001083,收藏,2025-12-28 11:43:36,0
B00004789,U001878,P000442,浏览,2026-01-18 21:58:36,558
B00004790,U004053,P001808,浏览,2026-02-18 20:25:36,5
B00004791,U003036,P001831,浏览,2026-01-08 12:24:36,560
B00004792,U003249,P001736,点击,2026-01-21 06:28:36,584
B00004793,U003874,P000594,浏览,2025-12-05 19:37:36,356
B00004794,U002192,P000250,点击,2026-01-04 17:03:36,55
B00004795,U000523,P001883,浏览,2025-12-28 00:43:36,402
B00004796,U003553,P001801,浏览,2026-01-08 05:51:36,421
B00004797,U002707,P001472,浏览,2026-03-05 07:30:36,386
B00004798,U002533,P001116,加购,2026-01-05 02:50:36,0
B00004799,U000822,P001302,浏览,2026-02-26 00:24:36,236
B00004800,U003509,P000587,收藏,2026-01-05 19:12:36,0
B00004801,U000195,P001846,收藏,2026-02-20 09:37:36,0
B00004802,U000466,P000918,浏览,2025-12-25 00:06:36,355
B00004803,U003026,P001009,浏览,2026-02-19 03:08:36,410
B00004804,U003148,P001038,浏览,2026-02-14 17:41:36,101
B00004805,U002538,P000727,点击,2026-02-08 01:00:36,281
B00004806,U000100,P000962,点击,2025-12-20 02:14:36,64
B00004807,U000116,P001103,浏览,2026-02-01 07:07:36,29
B00004808,U004476,P000434,点击,2026-02-18 05:26:36,566
B00004809,U002872,P001669,点击,2026-01-02 11:45:36,105
B00004810,U002111,P000477,点击,2026-02-04 21:10:36,313
B00004811,U001272,P001526,浏览,2026-01-11 04:43:36,363
B00004812,U002691,P000737,点击,2026-02-20 22:27:36,137
B00004813,U001435,P000240,点击,2026-01-28 05:38:36,569
B00004814,U001903,P001388,浏览,2025-12-08 22:53:36,406
B00004815,U003024,P001886,点击,2025-12-25 10:48:36,16
B00004816,U002776,P000401,浏览,2026-01-19 07:43:36,417
B00004817,U002594,P001793,点击,2025-12-31 21:38:36,553
B00004818,U004940,P001166,点击,2026-02-12 02:22:36,164
B00004819,U004394,P001263,浏览,2025-12-10 13:26:36,94
B00004820,U004392,P001591,收藏,2026-02-16 15:42:36,0
B00004821,U003599,P001516,收藏,2026-01-14 17:28:36,0
B00004822,U004211,P000529,点击,2026-02-18 10:01:36,500
B00004823,U004048,P001033,浏览,2026-03-01 10:00:36,319
B00004824,U002927,P000384,浏览,2025-12-10 10:03:36,273
B00004825,U003214,P000867,收藏,2026-01-19 08:22:36,0
B00004826,U002667,P000863,浏览,2026-01-14 01:08:36,508
B00004827,U001827,P000268,浏览,2026-03-03 09:47:36,21
B00004828,U001026,P001658,浏览,2026-01-08 00:55:36,497
B00004829,U000786,P001901,浏览,2026-01-19 20:11:36,262
B00004830,U004131,P001346,点击,2025-12-16 00:31:36,345
B00004831,U001801,P001423,加购,2026-02-02 03:44:36,0
B00004832,U003290,P001442,浏览,2026-01-17 23:51:36,182
B00004833,U000361,P001573,浏览,2026-02-15 20:18:36,147
B00004834,U004390,P001845,浏览,2026-02-25 23:31:36,308
B00004835,U003398,P001705,浏览,2026-01-12 12:46:36,275
B00004836,U001227,P001404,浏览,2026-02-15 10:34:36,564
B00004837,U002641,P000990,收藏,2026-03-05 06:39:36,0
B00004838,U003650,P000846,加购,2026-03-04 16:26:36,0
B00004839,U004357,P001517,收藏,2026-01-18 20:46:36,0
B00004840,U003204,P000260,浏览,2025-12-12 05:49:36,598
B00004841,U001801,P000904,点击,2026-01-31 17:20:36,458
B00004842,U003397,P001367,点击,2026-02-05 23:51:36,413
B00004843,U001417,P000583,收藏,2025-12-07 18:59:36,0
B00004844,U004498,P000529,收藏,2025-12-27 15:02:36,0
B00004845,U000336,P001942,浏览,2026-02-16 13:04:36,239
B00004846,U003010,P001126,浏览,2026-01-27 06:34:36,587
B00004847,U001962,P001242,浏览,2026-02-05 22:38:36,128
B00004848,U000844,P001928,点击,2026-01-26 18:51:36,392
B00004849,U001641,P001814,浏览,2026-01-10 02:47:36,35
B00004850,U004141,P001320,加购,2026-02-24 22:18:36,0
B00004851,U001125,P001773,浏览,2026-02-04 21:29:36,53
B00004852,U004712,P000918,加购,2026-02-21 10:40:36,0
B00004853,U002310,P001128,浏览,2026-02-24 10:08:36,464
B00004854,U000765,P001157,点击,2026-01-18 00:03:36,409
B00004855,U001701,P000521,点击,2026-01-15 00:20:36,587
B00004856,U002340,P001084,收藏,2026-01-12 23:48:36,0
B00004857,U003728,P000276,浏览,2026-02-02 14:56:36,300
B00004858,U004630,P001878,收藏,2025-12-17 12:24:36,0
B00004859,U001093,P000123,收藏,2026-01-25 05:33:36,0
B00004860,U001605,P001826,收藏,2026-02-22 22:18:36,0
B00004861,U001270,P001956,浏览,2026-03-03 18:42:36,89
B00004862,U004671,P000467,点击,2026-01-29 07:12:36,433
B00004863,U004333,P001372,浏览,2026-01-31 18:07:36,338
B00004864,U003403,P001661,浏览,2025-12-31 03:48:36,576
B00004865,U000531,P001919,浏览,2026-01-10 19:18:36,480
B00004866,U002791,P001607,浏览,2026-01-04 15:03:36,32
B00004867,U002513,P001513,浏览,2026-01-21 11:51:36,79
B00004868,U001253,P001702,浏览,2026-02-19 18:04:36,361
B00004869,U003942,P000963,浏览,2026-02-24 07:40:36,134
B00004870,U002430,P000032,浏览,2026-01-01 11:47:36,361
B00004871,U004223,P000174,浏览,2026-02-21 18:24:36,58
B00004872,U000658,P001389,加购,2025-12-20 10:50:36,0
B00004873,U001865,P001887,收藏,2025-12-23 07:06:36,0
B00004874,U001169,P001517,浏览,2026-02-21 12:15:36,432
B00004875,U002601,P001561,点击,2026-01-31 18:14:36,255
B00004876,U002487,P000832,点击,2025-12-14 20:50:36,349
B00004877,U002456,P000161,浏览,2025-12-10 03:09:36,309
B00004878,U002844,P000815,浏览,2026-02-13 14:52:36,117
B00004879,U001731,P000325,浏览,2026-01-15 22:29:36,448
B00004880,U003812,P000638,点击,2026-01-27 13:11:36,459
B00004881,U004043,P000285,加购,2026-01-17 14:11:36,0
B00004882,U003239,P000187,浏览,2026-01-05 08:29:36,543
B00004883,U002690,P001183,加购,2026-03-01 11:34:36,0
B00004884,U003334,P001562,加购,2026-01-08 19:37:36,0
B00004885,U003333,P001599,点击,2026-01-06 16:35:36,345
B00004886,U001199,P001466,浏览,2025-12-31 08:31:36,232
B00004887,U001381,P000085,点击,2026-01-18 09:47:36,31
B00004888,U004866,P000738,收藏,2026-01-31 02:08:36,0
B00004889,U001191,P000689,加购,2025-12-27 01:50:36,0
B00004890,U001343,P001985,收藏,2026-02-04 06:56:36,0
B00004891,U001655,P001339,浏览,2026-02-26 16:32:36,288
B00004892,U004754,P001470,浏览,2026-01-02 12:19:36,316
B00004893,U003407,P001988,浏览,2026-02-04 06:37:36,326
B00004894,U000989,P000239,浏览,2026-02-10 08:20:36,401
B00004895,U003546,P001071,浏览,2026-02-24 13:06:36,481
B00004896,U003217,P001302,收藏,2026-01-23 00:09:36,0
B00004897,U001078,P001488,浏览,2025-12-10 17:14:36,358
B00004898,U000122,P001389,浏览,2026-02-27 17:02:36,597
B00004899,U003196,P000704,浏览,2026-02-11 12:22:36,530
B00004900,U002215,P000174,浏览,2026-01-14 01:05:36,69
B00004901,U002992,P000955,加购,2026-01-13 17:41:36,0
B00004902,U000834,P000672,加购,2026-01-07 17:03:36,0
B00004903,U001679,P000866,点击,2025-12-29 13:36:36,573
B00004904,U002070,P000725,收藏,2026-01-07 09:11:36,0
B00004905,U001885,P000091,浏览,2026-02-01 18:38:36,418
B00004906,U004057,P001770,点击,2026-01-07 01:41:36,254
B00004907,U001963,P000677,加购,2026-01-16 01:25:36,0
B00004908,U004024,P001347,浏览,2026-02-15 07:34:36,144
B00004909,U000408,P000180,加购,2025-12-05 16:17:36,0
B00004910,U004578,P000427,浏览,2026-02-06 23:03:36,312
B00004911,U002370,P000109,点击,2026-01-13 07:12:36,219
B00004912,U002163,P000546,收藏,2025-12-07 18:16:36,0
B00004913,U002320,P000701,点击,2025-12-18 18:25:36,208
B00004914,U003240,P000327,浏览,2025-12-28 08:52:36,331
B00004915,U001893,P001757,收藏,2025-12-31 07:00:36,0
B00004916,U002298,P001475,浏览,2026-02-27 08:41:36,13
B00004917,U003839,P000685,浏览,2025-12-10 00:37:36,554
B00004918,U001490,P000681,浏览,2026-01-31 05:40:36,366
B00004919,U002053,P001911,浏览,2025-12-29 10:01:36,96
B00004920,U004010,P001972,浏览,2025-12-09 15:27:36,122
B00004921,U001901,P000578,浏览,2026-02-26 00:17:36,135
B00004922,U001822,P001292,点击,2026-01-17 15:22:36,480
B00004923,U002911,P000271,浏览,2026-03-05 10:48:36,271
B00004924,U004361,P000638,点击,2026-03-02 01:05:36,529
B00004925,U001273,P001783,收藏,2025-12-18 18:08:36,0
B00004926,U001887,P000504,浏览,2026-02-08 04:12:36,107
B00004927,U001833,P000272,收藏,2026-02-23 12:00:36,0
B00004928,U002867,P000259,浏览,2026-01-07 09:22:36,397
B00004929,U000697,P000923,加购,2026-03-04 12:26:36,0
B00004930,U004837,P000238,浏览,2025-12-08 01:51:36,151
B00004931,U002365,P000407,收藏,2026-01-23 09:10:36,0
B00004932,U004870,P001984,点击,2026-02-25 23:08:36,435
B00004933,U004215,P001953,点击,2025-12-31 02:42:36,547
B00004934,U001770,P000304,浏览,2026-01-05 06:53:36,381
B00004935,U002842,P001627,点击,2026-01-21 11:22:36,182
B00004936,U002250,P001752,点击,2026-02-13 08:44:36,30
B00004937,U003125,P001463,浏览,2026-02-24 03:53:36,352
B00004938,U002365,P001254,收藏,2026-03-02 14:45:36,0
B00004939,U003745,P001691,点击,2025-12-28 14:29:36,442
B00004940,U001118,P000303,浏览,2026-02-10 07:25:36,428
B00004941,U003164,P000927,浏览,2026-01-12 22:45:36,12
B00004942,U000813,P001999,浏览,2026-02-17 07:52:36,346
B00004943,U000038,P001443,浏览,2026-02-07 17:35:36,594
B00004944,U002461,P000164,加购,2025-12-05 17:27:36,0
B00004945,U004339,P000920,点击,2025-12-13 18:08:36,582
B00004946,U003720,P001169,浏览,2026-02-20 18:50:36,589
B00004947,U000855,P001837,点击,2026-02-24 07:45:36,203
B00004948,U003947,P000354,收藏,2026-01-17 01:42:36,0
B00004949,U002249,P000702,浏览,2026-01-02 09:00:36,154
B00004950,U002355,P001153,加购,2026-02-18 07:32:36,0
B00004951,U004043,P000788,收藏,2026-01-10 17:35:36,0
B00004952,U001798,P000966,收藏,2026-01-27 16:59:36,0
B00004953,U000175,P000709,点击,2025-12-26 11:31:36,70
B00004954,U001713,P001728,浏览,2026-01-28 13:45:36,595
B00004955,U003020,P000861,浏览,2025-12-25 10:02:36,478
B00004956,U003064,P000838,浏览,2025-12-25 15:36:36,283
B00004957,U000672,P000946,加购,2026-01-17 17:32:36,0
B00004958,U000694,P001279,浏览,2026-01-10 04:38:36,416
B00004959,U000548,P001589,点击,2026-02-07 03:44:36,388
B00004960,U001123,P000481,加购,2026-02-11 17:37:36,0
B00004961,U003298,P001645,加购,2026-02-09 23:12:36,0
B00004962,U003987,P000422,浏览,2025-12-23 05:38:36,408
B00004963,U002597,P001972,点击,2026-02-21 14:27:36,216
B00004964,U004369,P000861,收藏,2025-12-09 10:21:36,0
B00004965,U003024,P000108,点击,2026-01-01 20:35:36,548
B00004966,U000784,P001725,点击,2026-01-10 05:37:36,156
B00004967,U001210,P001866,浏览,2026-02-24 08:09:36,385
B00004968,U000940,P000992,点击,2026-03-03 15:47:36,423
B00004969,U004548,P001305,浏览,2026-02-23 09:39:36,52
B00004970,U001529,P000029,浏览,2026-02-09 07:42:36,166
B00004971,U000094,P000115,浏览,2026-02-28 11:55:36,543
B00004972,U001331,P000547,浏览,2026-03-04 21:20:36,459
B00004973,U001762,P000815,收藏,2025-12-21 16:25:36,0
B00004974,U002222,P001977,收藏,2026-02-10 08:45:36,0
B00004975,U002743,P000672,点击,2026-01-06 17:22:36,407
B00004976,U001097,P000639,加购,2026-01-29 10:02:36,0
B00004977,U002104,P001838,点击,2026-02-05 18:43:36,98
B00004978,U002743,P001572,点击,2026-01-08 17:02:36,454
B00004979,U004730,P000071,收藏,2026-01-29 08:11:36,0
B00004980,U002292,P000394,浏览,2026-02-03 05:38:36,428
B00004981,U004300,P001838,浏览,2025-12-26 15:02:36,555
B00004982,U003663,P000610,点击,2026-02-28 23:13:36,100
B00004983,U000016,P000609,浏览,2026-01-23 14:35:36,231
B00004984,U000126,P000538,浏览,2026-02-13 10:59:36,523
B00004985,U003423,P001200,收藏,2025-12-17 05:18:36,0
B00004986,U004175,P000176,加购,2026-02-20 00:00:36,0
B00004987,U003573,P000013,浏览,2026-02-04 23:00:36,582
B00004988,U000789,P000670,浏览,2026-02-05 18:09:36,124
B00004989,U002353,P000224,浏览,2025-12-06 16:50:36,27
B00004990,U001512,P001249,浏览,2026-01-01 17:04:36,138
B00004991,U004221,P001478,收藏,2026-02-22 16:41:36,0
B00004992,U004714,P000484,加购,2025-12-22 18:46:36,0
B00004993,U004838,P000194,浏览,2026-01-15 15:16:36,45
B00004994,U003718,P000125,点击,2025-12-12 21:19:36,562
B00004995,U000081,P000519,浏览,2025-12-23 09:35:36,516
B00004996,U001645,P000312,浏览,2026-02-17 08:53:36,323
B00004997,U000175,P001310,浏览,2026-01-11 08:13:36,38
B00004998,U000676,P001774,点击,2025-12-13 11:46:36,184
B00004999,U000348,P000567,浏览,2026-02-12 07:43:36,550
B00005000,U001913,P000730,收藏,2026-02-12 04:57:36,0
B00005001,U001391,P001241,点击,2026-01-26 11:25:36,243
B00005002,U001559,P001441,加购,2025-12-20 07:22:36,0
